case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_001,3,3,4,capls,0.12,0,0.044,0.076,True,58984,3456,3456,0,1643008,0.0,0,4,233110,,3.952088702020887
case_001,3,3,4,capls,0.25,0,0.046,0.076,True,58984,3456,3456,0,1643008,0.0,0,4,233110,,3.952088702020887
case_001,3,3,4,capls,0.5,0,0.047,0.076,True,58984,3456,3456,0,1643008,0.0,0,4,233110,,3.952088702020887
case_001,3,3,4,capls,1.0,0,0.044,0.076,True,58984,3456,3456,0,1643008,0.0,0,4,233110,,3.952088702020887
case_001,3,3,4,capls,2.0,0,0.037,0.076,True,58984,3456,3456,0,1643008,0.0,0,4,233110,,3.952088702020887
case_007,2,2,4,capls,0.03,0,0.176,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.06,0,0.108,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.12,0,0.112,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.25,0,0.13,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,0.5,0,0.106,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,1.0,0,0.134,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,2,2,4,capls,2.0,0,0.141,0.758,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.03,0,0.202,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.06,0,0.138,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.12,0,0.116,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.25,0,0.103,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,0.5,0,0.136,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,1.0,0,0.131,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,1,1,4,capls,2.0,0,0.095,1.49,True,254398,82944,82944,0,1815552,,,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.03,0,0.192,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.06,0,0.141,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.12,0,0.137,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.25,0,0.141,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,0.5,0,0.137,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,1.0,0,0.138,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_007,3,3,4,capls,2.0,0,0.122,0.651,True,254398,82944,82944,0,1815552,0.0,0,4,1012562,,3.980227831979811
case_012,2,2,4,capls,0.03,0,0.098,0.093,True,18848,89632,89632,0,644530,,,9,59088,,3.134974533106961
case_012,2,2,4,capls,0.06,0,0.086,0.101,True,22442,119488,119488,0,674386,,,9,59088,,2.632920417075127
case_012,2,2,4,capls,0.12,0,0.118,0.133,True,19547,90290,90290,0,645188,,,7,59088,,3.0228679592776384
case_012,2,2,4,capls,0.25,0,0.121,0.157,True,20091,119740,119740,0,674638,,,8,59088,,2.941018366432731
case_012,2,2,4,capls,0.5,0,0.091,0.156,True,18089,73016,73016,0,627914,,,8,59088,,3.2665155619437227
case_012,2,2,4,capls,1.0,0,0.026,0.104,True,18774,0,0,0,554898,,,4,59088,,3.1473314157877916
