eval_problem,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup,params,is_best,plan_path,proxy_fallback,case,problem,num_cores,mono_fix
2,capls,c14,0,0.082,0.149,True,71833,0,0.0,0.0,2654424.0,,,864,487605,,6.788036139378837,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_008_p2_n5_capls_best.json,False,case_008,2,5,False
3,capls,c14,0,0.076,0.158,True,155082,0,0.0,0.0,2654424.0,0.0,0.0,864,487605,,3.144175339497814,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_008_p3_n2_capls_best.json,False,case_008,3,2,False
3,capls,c14,0,0.072,0.147,True,110895,0,0.0,0.0,2654424.0,0.0,0.0,864,487605,,4.3969971594751796,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_008_p3_n3_capls_best.json,False,case_008,3,3,False
3,capls,c14,0,0.073,0.18,True,88500,0,0.0,0.0,2654424.0,0.0,0.0,864,487605,,5.509661016949153,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_008_p3_n4_capls_best.json,False,case_008,3,4,False
3,capls,c14,0,0.082,0.116,True,71833,0,0.0,0.0,2654424.0,0.0,0.0,864,487605,,6.788036139378837,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_008_p3_n5_capls_best.json,False,case_008,3,5,False
1,capls,sa3,0,1.195,1.19,True,111035,2289206,2289206.0,0.0,2784538.0,,,133,153261,,1.3802945017336876,"{""anneal"": true}",True,results\plans\case_009_p1_n2_capls_best.json,False,case_009,1,2,False
1,capls,sa1,0,1.222,1.206,True,88247,699372,699372.0,0.0,1194704.0,,,61,153261,,1.7367275941391775,"{""anneal"": true}",True,results\plans\case_009_p1_n3_capls_best.json,False,case_009,1,3,False
1,capls,mono_embed_n3,0,1.251,1.231,True,88247,699372,699372.0,0.0,1194704.0,,,61,153261,,1.7367275941391775,"{""anneal"": true}",True,results/final_plans_mono/p1/n4/case_009_multicore_res.json,False,case_009,1,4,True
1,capls,sa1,0,1.474,1.454,True,68190,825050,825050.0,0.0,1320382.0,,,125,153261,,2.2475582930048392,"{""anneal"": true}",True,results\plans\case_009_p1_n5_capls_best.json,False,case_009,1,5,False
2,capls,c14,0,0.996,1.193,True,91267,299150,299150.0,0.0,794482.0,,,5671,153261,,1.6792597543471353,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p2_n2_capls_best.json,False,case_009,2,2,False
2,capls,c14,0,0.978,1.044,True,66004,574108,574108.0,0.0,1069440.0,,,5671,153261,,2.321995636628083,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p2_n3_capls_best.json,False,case_009,2,3,False
2,capls,c12,0,0.589,1.464,True,63921,747930,747930.0,0.0,1243262.0,,,100,153261,,2.3976627399446193,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_009_p2_n4_capls_best.json,False,case_009,2,4,False
2,capls,c14,0,1.151,1.067,True,49750,929592,929592.0,0.0,1424924.0,,,5671,153261,,3.0806231155778896,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p2_n5_capls_best.json,False,case_009,2,5,False
3,capls,c14,0,0.944,0.979,True,91263,299150,299150.0,0.0,794482.0,0.2235859712923933,162310.0,5671,153261,,1.6793333552480194,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p3_n2_capls_best.json,False,case_009,3,2,False
3,capls,c14,0,1.015,1.134,True,65976,574108,574108.0,0.0,1069440.0,0.2948260919868933,270112.0,5671,153261,,2.3229810840305567,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p3_n3_capls_best.json,False,case_009,3,3,False
3,capls,c12,0,0.588,1.501,True,63026,747930,747930.0,0.0,1243262.0,0.4230412300265803,443090.0,100,153261,,2.431710722558944,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results\plans\case_009_p3_n4_capls_best.json,False,case_009,3,4,False
3,capls,c14,0,1.168,1.12,True,48320,929592,929592.0,0.0,1424924.0,0.3755509110303619,433044.0,5671,153261,,3.1717922185430463,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_009_p3_n5_capls_best.json,False,case_009,3,5,False
1,capls,c6,0,0.014,0.162,True,44202,27648,27648.0,0.0,411798.0,,,2,86969,,1.9675354056377539,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_010_p1_n2_capls_best.json,False,case_010,1,2,False
1,capls,sa3,0,0.155,0.154,True,35952,1076548,1076548.0,0.0,1460698.0,,,34,86969,,2.419030930129061,"{""anneal"": true}",True,results\plans\case_010_p1_n3_capls_best.json,False,case_010,1,3,False
1,capls,c7,0,0.073,0.139,True,35660,676806,676806.0,0.0,1060956.0,,,17,86969,,2.4388390353337073,"{""block_cap"": 0.08}",True,results\plans\case_010_p1_n4_capls_best.json,False,case_010,1,4,False
1,capls,c0,0,0.061,0.171,True,33508,775994,775994.0,0.0,1160144.0,,,19,86969,,2.5954697385698937,"{""block_cap"": 0.35}",True,results\plans\case_010_p1_n5_capls_best.json,False,case_010,1,5,False
2,capls,c17,0,0.091,0.068,True,42089,496332,496332.0,0.0,880482.0,,,667,86969,,2.0663118629570674,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p2_n2_capls_best.json,False,case_010,2,2,False
2,capls,s10,10,0.091,0.155,True,27958,548196,548196.0,0.0,932346.0,,,667,86969,,3.1107017669361183,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p2_n3_capls_best.json,False,case_010,2,3,False
2,capls,c16,0,0.112,0.141,True,26757,533848,533848.0,0.0,917998.0,,,667,86969,,3.2503270172291363,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p2_n4_capls_best.json,False,case_010,2,4,False
2,capls,s7,7,0.119,0.125,True,23284,471140,471140.0,0.0,855290.0,,,667,86969,,3.735140010307507,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p2_n5_capls_best.json,False,case_010,2,5,False
3,capls,s1,1,0.101,0.105,True,41582,496332,496332.0,0.0,880482.0,0.2430345977490621,174912.0,667,86969,,2.0915059400702227,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p3_n2_capls_best.json,False,case_010,3,2,False
3,capls,s10,10,0.118,0.179,True,27337,548196,548196.0,0.0,932346.0,0.1996109902067464,146754.0,667,86969,,3.1813659143285657,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p3_n3_capls_best.json,False,case_010,3,3,False
3,capls,s10,10,0.115,0.138,True,24926,635524,635524.0,0.0,1019674.0,0.2582196917368909,209348.0,667,86969,,3.489087699590789,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p3_n4_capls_best.json,False,case_010,3,4,False
3,capls,s10,10,0.12,0.119,True,22007,670752,670752.0,0.0,1054902.0,0.3833661709832583,348292.0,667,86969,,3.9518789476075793,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""noise"": 0.05, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_010_p3_n5_capls_best.json,False,case_010,3,5,False
1,capls,c0,0,0.016,0.146,True,92646,180224,180224.0,0.0,786432.0,,,2,184697,,1.9935777043801135,"{""block_cap"": 0.35}",True,results\plans\case_011_p1_n2_capls_best.json,False,case_011,1,2,False
1,capls,c0,0,0.019,0.207,True,69625,1081344,1081344.0,0.0,1687552.0,,,3,184697,,2.6527396768402154,"{""block_cap"": 0.35}",True,results\plans\case_011_p1_n3_capls_best.json,False,case_011,1,3,False
1,capls,c0,0,0.035,0.176,True,46880,540672,540672.0,0.0,1146880.0,,,4,184697,,3.9397824232081913,"{""block_cap"": 0.35}",True,results\plans\case_011_p1_n4_capls_best.json,False,case_011,1,4,False
1,capls,c3,0,0.042,0.168,True,46777,1216512,1216512.0,0.0,1822720.0,,,5,184697,,3.9484575753041025,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_011_p1_n5_capls_best.json,False,case_011,1,5,False
2,capls,c0,0,0.02,0.115,True,92646,180224,180224.0,0.0,786432.0,,,2,184697,,1.9935777043801135,"{""block_cap"": 0.35}",True,results\plans\case_011_p2_n2_capls_best.json,False,case_011,2,2,False
2,capls,c1,0,0.032,0.166,True,66222,2766848,2766848.0,0.0,3373056.0,,,6,184697,,2.7890580169732115,"{""block_cap"": 0.15}",True,results\plans\case_011_p2_n3_capls_best.json,False,case_011,2,3,False
2,capls,c0,0,0.04,0.108,True,46880,540672,540672.0,0.0,1146880.0,,,4,184697,,3.9397824232081913,"{""block_cap"": 0.35}",True,results\plans\case_011_p2_n4_capls_best.json,False,case_011,2,4,False
2,capls,c1,0,0.097,0.136,True,40551,1650688,1650688.0,0.0,2256896.0,,,9,184697,,4.554684224803334,"{""block_cap"": 0.15}",True,results\plans\case_011_p2_n5_capls_best.json,False,case_011,2,5,False
3,capls,c0,0,0.022,0.111,True,92646,180224,180224.0,0.0,786432.0,0.0,0.0,2,184697,,1.9935777043801135,"{""block_cap"": 0.35}",True,results\plans\case_011_p3_n2_capls_best.json,False,case_011,3,2,False
3,capls,c1,0,0.034,0.202,True,66222,2766848,2766848.0,0.0,3373056.0,0.3811509591326105,935936.0,6,184697,,2.7890580169732115,"{""block_cap"": 0.15}",True,results\plans\case_011_p3_n3_capls_best.json,False,case_011,3,3,False
3,capls,c0,0,0.041,0.125,True,46880,540672,540672.0,0.0,1146880.0,0.0,0.0,4,184697,,3.9397824232081913,"{""block_cap"": 0.35}",True,results\plans\case_011_p3_n4_capls_best.json,False,case_011,3,4,False
3,capls,s11,11,0.189,0.294,True,43081,2985984,2985984.0,0.0,3592192.0,0.4480122324159021,1200128.0,688,184697,,4.287203175413755,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_011_p3_n5_capls_best.json,False,case_011,3,5,False
1,capls,c3,0,0.017,0.321,True,29841,0,0.0,0.0,554898.0,,,2,59088,,1.980094500854529,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_012_p1_n2_capls_best.json,False,case_012,1,2,False
1,capls,sa2,0,0.001,0.311,True,21365,87136,87136.0,0.0,642034.0,,,4,59088,,2.7656447460800373,"{""anneal"": true}",True,results\plans\case_012_p1_n3_capls_best.json,False,case_012,1,3,False
1,capls,c7,0,0.114,0.289,True,19044,118134,118134.0,0.0,673032.0,,,8,59088,,3.1027095148078137,"{""block_cap"": 0.08}",True,results\plans\case_012_p1_n4_capls_best.json,False,case_012,1,4,False
1,capls,c1,0,0.116,0.28,True,18241,101380,101380.0,0.0,656278.0,,,10,59088,,3.239296091223069,"{""block_cap"": 0.15}",True,results\plans\case_012_p1_n5_capls_best.json,False,case_012,1,5,False
2,capls,c15,0,0.143,0.155,True,21950,0,0.0,0.0,554898.0,,,972,59088,,2.6919362186788156,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n2_capls_best.json,False,case_012,2,2,False
2,capls,c16,0,0.188,0.128,True,18325,163322,163322.0,0.0,718220.0,,,972,59088,,3.2244474761255115,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n3_capls_best.json,False,case_012,2,3,False
2,capls,s3,3,0.193,0.167,True,15493,74960,74960.0,0.0,629858.0,,,972,59088,,3.8138514167688635,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n4_capls_best.json,False,case_012,2,4,False
2,capls,s1,1,0.194,0.215,True,14614,75118,75118.0,0.0,630016.0,,,972,59088,,4.043246202271794,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p2_n5_capls_best.json,False,case_012,2,5,False
3,capls,c15,0,0.146,0.126,True,21950,0,0.0,0.0,554898.0,0.0,0.0,972,59088,,2.6919362186788156,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n2_capls_best.json,False,case_012,3,2,False
3,capls,c16,0,0.169,0.197,True,19484,258886,258886.0,0.0,813784.0,0.2389053967344758,173506.0,972,59088,,3.0326421679326625,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 0.0, ""nu"": 0.0, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n3_capls_best.json,False,case_012,3,3,False
3,capls,c17,0,0.205,0.155,True,14808,185214,185214.0,0.0,740112.0,0.1896481535330038,123918.0,972,59088,,3.9902755267423013,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n4_capls_best.json,False,case_012,3,4,False
3,capls,s10,10,0.198,0.234,True,13281,182852,182852.0,0.0,737750.0,0.2189182253126966,143310.0,972,59088,,4.449062570589564,"{""alpha"": 0.8, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_012_p3_n5_capls_best.json,False,case_012,3,5,False
1,capls,c0,0,0.046,0.984,True,132198,8192,8192.0,0.0,2535424.0,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35}",True,results\plans\case_013_p1_n2_capls_best.json,False,case_013,1,2,False
1,capls,c0,0,0.073,0.686,True,88351,16384,16384.0,0.0,2543616.0,,,3,263949,,2.98750438591527,"{""block_cap"": 0.35}",True,results\plans\case_013_p1_n3_capls_best.json,False,case_013,1,3,False
1,capls,c0,0,0.113,0.608,True,66982,24576,24576.0,0.0,2551808.0,,,4,263949,,3.9405959810098237,"{""block_cap"": 0.35}",True,results\plans\case_013_p1_n4_capls_best.json,False,case_013,1,4,False
1,capls,c0,0,0.118,0.607,True,54363,32768,32768.0,0.0,2560000.0,,,5,263949,,4.855305998565201,"{""block_cap"": 0.35}",True,results\plans\case_013_p1_n5_capls_best.json,False,case_013,1,5,False
2,capls,c0,0,0.064,0.39,True,132198,8192,8192.0,0.0,2535424.0,,,2,263949,,1.9966187083011846,"{""block_cap"": 0.35}",True,results\plans\case_013_p2_n2_capls_best.json,False,case_013,2,2,False
2,capls,c0,0,0.102,0.4,True,88351,16384,16384.0,0.0,2543616.0,,,3,263949,,2.98750438591527,"{""block_cap"": 0.35}",True,results\plans\case_013_p2_n3_capls_best.json,False,case_013,2,3,False
2,capls,c0,0,0.126,0.402,True,66982,24576,24576.0,0.0,2551808.0,,,4,263949,,3.9405959810098237,"{""block_cap"": 0.35}",True,results\plans\case_013_p2_n4_capls_best.json,False,case_013,2,4,False
2,capls,c0,0,0.166,0.344,True,54363,32768,32768.0,0.0,2560000.0,,,5,263949,,4.855305998565201,"{""block_cap"": 0.35}",True,results\plans\case_013_p2_n5_capls_best.json,False,case_013,2,5,False
3,capls,c0,0,0.065,0.404,True,132198,8192,8192.0,0.0,2535424.0,0.0,0.0,2,263949,,1.9966187083011846,"{""block_cap"": 0.35}",True,results\plans\case_013_p3_n2_capls_best.json,False,case_013,3,2,False
3,capls,c0,0,0.14,0.463,True,88351,16384,16384.0,0.0,2543616.0,0.0,0.0,3,263949,,2.98750438591527,"{""block_cap"": 0.35}",True,results\plans\case_013_p3_n3_capls_best.json,False,case_013,3,3,False
3,capls,c0,0,0.132,0.42,True,66982,24576,24576.0,0.0,2551808.0,0.0,0.0,4,263949,,3.9405959810098237,"{""block_cap"": 0.35}",True,results\plans\case_013_p3_n4_capls_best.json,False,case_013,3,4,False
3,capls,c0,0,0.158,0.354,True,54363,32768,32768.0,0.0,2560000.0,0.0,0.0,5,263949,,4.855305998565201,"{""block_cap"": 0.35}",True,results\plans\case_013_p3_n5_capls_best.json,False,case_013,3,5,False
1,capls,mono_embed_n1,0,0.021,1235.63,True,17698626,71010720,0.0,71010720.0,80943460.0,,,1,17698626,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1, ""proxy_fallback"": true}",True,results/final_plans_mono/p1/n2/case_014_multicore_res.json,True,case_014,1,2,True
1,capls,mono_embed_n1,0,0.037,1221.509,True,17698626,71010720,0.0,71010720.0,80943460.0,,,1,17698626,,1.0,"{""block_cap"": 0.35, ""cores_used"": 1, ""proxy_fallback"": true}",True,results/final_plans_mono/p1/n3/case_014_multicore_res.json,True,case_014,1,3,True
1,capls,c0,0,0.033,1280.472,True,4577787,89273760,23348736.0,65925024.0,99206500.0,,,4,17698626,,3.8661969200401853,"{""block_cap"": 0.35, ""proxy_fallback"": true}",True,results\plans\case_014_p1_n4_capls_best.json,True,case_014,1,4,False
1,capls,c0,0,0.02,1288.79,True,3752694,92875680,30978048.0,61897632.0,102808420.0,,,5,17698626,,4.716245449269245,"{""block_cap"": 0.35, ""proxy_fallback"": true}",True,results\plans\case_014_p1_n5_capls_best.json,True,case_014,1,5,False
2,capls,c1,0,0.819,13.7,True,8904271,76033440,7799808.0,68233632.0,85966180.0,,,2,17698626,,1.9876558114639593,"{""block_cap"": 0.15}",True,results\plans\case_014_p2_n2_capls_best.json,False,case_014,2,2,False
2,capls,c8,0,1.343,12.686,True,5933771,80019536,18050360.0,61969176.0,89952276.0,,,46,17698626,,2.9826944787724368,"{""block_cap"": 0.005}",True,results\plans\case_014_p2_n3_capls_best.json,False,case_014,2,3,False
2,capls,c8,0,1.19,12.858,True,4511152,87805200,29713272.0,58091928.0,97737940.0,,,59,17698626,,3.9233051779235106,"{""block_cap"": 0.005}",True,results\plans\case_014_p2_n4_capls_best.json,False,case_014,2,4,False
2,capls,c3,0,1.983,13.189,True,3722693,70838688,10295808.0,60542880.0,80771428.0,,,5,17698626,,4.7542534396470515,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_014_p2_n5_capls_best.json,False,case_014,2,5,False
3,capls,c1,0,1.112,13.319,True,8896369,76033440,7799808.0,68233632.0,85966180.0,0.1895693826677745,16289280.0,2,17698626,,1.989421302106511,"{""block_cap"": 0.15}",True,results\plans\case_014_p3_n2_capls_best.json,False,case_014,3,2,False
3,capls,c8,0,1.217,12.63,True,5881266,80019536,18050360.0,61969176.0,89952276.0,0.3385154295855885,30369840.0,46,17698626,,3.0093224826083365,"{""block_cap"": 0.005}",True,results\plans\case_014_p3_n3_capls_best.json,False,case_014,3,3,False
3,capls,c8,0,1.502,12.931,True,4453421,87805200,29713272.0,58091928.0,97737940.0,0.3766237285396611,36692856.0,59,17698626,,3.9741641313498097,"{""block_cap"": 0.005}",True,results\plans\case_014_p3_n4_capls_best.json,False,case_014,3,4,False
3,capls,c0,0,1.499,13.276,True,3709834,92875680,30978048.0,61897632.0,102808420.0,0.2720618577165096,27959808.0,5,17698626,,4.77073259881709,"{""block_cap"": 0.35}",True,results\plans\case_014_p3_n5_capls_best.json,False,case_014,3,5,False
1,capls,c3,0,0.021,0.281,True,88439,216336,109824.0,106512.0,1100950.0,,,2,177362,,2.0054726986962765,"{""block_cap"": 0.35, ""init"": ""contig""}",True,results\plans\case_015_p1_n2_capls_best.json,False,case_015,1,2,False
1,capls,c6,0,0.022,0.347,True,61168,290056,208128.0,81928.0,1174670.0,,,3,177362,,2.8995880198796757,"{""block_cap"": 0.6, ""comm_weight"": 1e-06}",True,results\plans\case_015_p1_n3_capls_best.json,False,case_015,1,3,False
1,capls,sa2,0,0.001,0.33,True,53003,461872,437296.0,24576.0,1346486.0,,,5,177362,,3.346263419051752,"{""anneal"": true}",True,results\plans\case_015_p1_n4_capls_best.json,False,case_015,1,4,False
1,capls,mono_embed_n4,0,0.085,0.309,True,53003,461872,437296.0,24576.0,1346486.0,,,5,177362,,3.346263419051752,"{""block_cap"": 0.35, ""init"": ""rr"", ""level_mode"": ""alap_fill""}",True,results/final_plans_mono/p1/n5/case_015_multicore_res.json,False,case_015,1,5,True
2,capls,s4,4,0.106,0.223,True,83564,240928,109824.0,131104.0,1125542.0,,,1013,177362,,2.122469005791968,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p2_n2_capls_best.json,False,case_015,2,2,False
2,capls,c17,0,0.209,0.153,True,58843,1126558,1126558.0,0.0,2011172.0,,,1013,177362,,3.01415631425998,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p2_n3_capls_best.json,False,case_015,2,3,False
2,capls,s3,3,0.208,0.208,True,43898,832948,832948.0,0.0,1717562.0,,,1013,177362,,4.040320743541847,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p2_n4_capls_best.json,False,case_015,2,4,False
2,capls,c17,0,0.251,0.164,True,43376,892316,892316.0,0.0,1776930.0,,,1013,177362,,4.088943194393213,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p2_n5_capls_best.json,False,case_015,2,5,False
3,capls,c15,0,0.118,0.12,True,83405,191760,109824.0,81936.0,1076374.0,0.0111274889546149,11520.0,1013,177362,,2.1265151969306397,"{""alpha"": 1.0, ""block_cap"": 0.35, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p3_n2_capls_best.json,False,case_015,3,2,False
3,capls,c17,0,0.154,0.202,True,58467,1464888,1464888.0,0.0,2349502.0,0.4923751474072455,1098938.0,1013,177362,,3.0335402876836506,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p3_n3_capls_best.json,False,case_015,3,3,False
3,capls,c17,0,0.183,0.198,True,46043,1871912,1871912.0,0.0,2756526.0,0.4278462156545374,1035126.0,1013,177362,,3.852094780965619,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p3_n4_capls_best.json,False,case_015,3,4,False
3,capls,s16,16,0.217,0.214,True,42703,1650566,1650566.0,0.0,2535180.0,0.4648695015806175,1084958.0,1013,177362,,4.1533850080790575,"{""alpha"": 0.8, ""block_cap"": 0.15, ""init"": ""rr"", ""mu"": 1.0, ""noise"": 0.05, ""nu"": 0.5, ""subgraph_mode"": ""op""}",True,results\plans\case_015_p3_n5_capls_best.json,False,case_015,3,5,False
