case,problem,num_cores,label,feasible,makespan,added_copy_bytes,speedup,cached,is_champion,error
case_095,1,5,c0,True,420852,0,4.9539,True,False,
case_095,1,5,c1,True,420852,0,4.9539,True,False,
case_095,1,5,c10,True,524422,0,3.9755,True,False,
case_095,1,5,c11,True,1042890,0,1.9991,True,False,
case_095,1,5,c12,True,420852,0,4.9539,True,False,
case_095,1,5,c13,True,420852,0,4.9539,True,False,
case_095,1,5,c2,True,420852,0,4.9539,True,False,
case_095,1,5,c3,True,420852,0,4.9539,True,False,
case_095,1,5,c4,True,571574,0,3.6476,True,False,
case_095,1,5,c5,True,571574,0,3.6476,True,False,
case_095,1,5,c6,True,420852,0,4.9539,True,False,
case_095,1,5,c7,True,420852,0,4.9539,True,False,
case_095,1,5,c8,True,521465,19574784,3.9981,True,False,
case_095,1,5,c9,True,420852,0,4.9539,True,False,
case_095,1,5,embed_n4,True,518918,18284544,4.0177,True,False,
case_095,1,5,g_0.03,True,420852,0,4.9539,True,False,
case_095,1,5,g_0.06,True,420852,0,4.9539,True,False,
case_095,1,5,g_0.12,True,420852,0,4.9539,True,False,
case_095,1,5,g_0.25,True,420852,0,4.9539,True,False,
case_095,1,5,g_0.5,True,420852,0,4.9539,True,False,
case_095,1,5,g_1.0,True,420852,0,4.9539,True,False,
case_095,1,5,g_2.0,True,420852,0,4.9539,True,False,
case_095,2,2,a_full,True,1042890,0,1.9991,True,True,
case_095,2,2,a_no_balance,True,1042890,0,1.9991,True,False,
case_095,2,2,a_no_cache_aware,True,1042890,0,1.9991,True,False,
case_095,2,2,a_no_comm,True,1042890,0,1.9991,True,False,
case_095,2,2,a_no_level,True,1042890,0,1.9991,True,False,
case_095,2,2,a_no_localsearch,True,1042890,0,1.9991,True,False,
case_095,2,2,a_no_sync,True,1042890,0,1.9991,True,False,
case_095,2,2,b_balance,True,1047299,0,1.9907,True,False,
case_095,2,2,b_comm,True,1042890,0,1.9991,True,False,
case_095,2,2,b_random,True,2301046,76381824,0.906,True,False,
case_095,2,2,b_topo,True,1047299,0,1.9907,True,False,
case_095,2,2,c0,True,1042890,0,1.9991,True,False,
case_095,2,2,c1,True,1042890,0,1.9991,True,False,
case_095,2,2,c10,True,2084853,0,1.0,True,False,
case_095,2,2,c11,True,1042890,0,1.9991,True,False,
case_095,2,2,c12,True,1042890,0,1.9991,True,False,
case_095,2,2,c13,True,1042890,0,1.9991,True,False,
case_095,2,2,c14,True,1928160,70466304,1.0813,True,False,
case_095,2,2,c15,True,1965948,71277312,1.0605,True,False,
case_095,2,2,c16,True,1928160,70466304,1.0813,True,False,
case_095,2,2,c17,True,1928160,70466304,1.0813,True,False,
case_095,2,2,c2,True,1042890,0,1.9991,True,False,
case_095,2,2,c3,True,1042890,0,1.9991,True,False,
case_095,2,2,c4,True,1042890,0,1.9991,True,False,
case_095,2,2,c5,True,1042890,0,1.9991,True,False,
case_095,2,2,c6,True,1042890,0,1.9991,True,False,
case_095,2,2,c7,True,1042890,0,1.9991,True,False,
case_095,2,2,c8,True,1042890,0,1.9991,True,False,
case_095,2,2,c9,True,1042890,0,1.9991,True,False,
case_095,2,2,cross_from_p3,True,1042890,0,1.9991,True,False,
case_095,2,2,g_0.03,True,1042890,0,1.9991,True,False,
case_095,2,2,g_0.06,True,1042890,0,1.9991,True,False,
case_095,2,2,g_0.12,True,1042890,0,1.9991,True,False,
case_095,2,2,g_0.25,True,1042890,0,1.9991,True,False,
case_095,2,2,g_0.5,True,1042890,0,1.9991,True,False,
case_095,2,2,g_1.0,True,1042890,0,1.9991,True,False,
case_095,2,2,g_2.0,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c0,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c1,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c10,True,2084853,0,1.0,True,False,
case_095,2,2,x3_c11,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c12,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c13,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c14,True,1928160,70466304,1.0813,True,False,
case_095,2,2,x3_c15,True,1965948,71277312,1.0605,True,False,
case_095,2,2,x3_c16,True,1928160,70466304,1.0813,True,False,
case_095,2,2,x3_c17,True,1928160,70466304,1.0813,True,False,
case_095,2,2,x3_c2,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c3,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c4,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c5,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c6,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c7,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c8,True,1042890,0,1.9991,True,False,
case_095,2,2,x3_c9,True,1042890,0,1.9991,True,False,
case_095,2,3,a_full,True,695775,0,2.9964,True,False,
case_095,2,3,a_no_balance,True,695775,0,2.9964,True,False,
case_095,2,3,a_no_cache_aware,True,695775,0,2.9964,True,False,
case_095,2,3,a_no_comm,True,697128,258432,2.9906,True,False,
case_095,2,3,a_no_level,True,695775,0,2.9964,True,False,
case_095,2,3,a_no_localsearch,True,695775,0,2.9964,True,False,
case_095,2,3,a_no_sync,True,695775,0,2.9964,True,False,
case_095,2,3,b_balance,True,1213513,147456,1.718,True,False,
case_095,2,3,b_comm,True,695775,0,2.9964,True,False,
case_095,2,3,b_random,True,2176780,82063104,0.9578,True,False,
case_095,2,3,b_topo,True,704984,294912,2.9573,True,False,
case_095,2,3,c0,True,695775,0,2.9964,True,False,
case_095,2,3,c1,True,695775,0,2.9964,True,False,
case_095,2,3,c10,True,1042890,0,1.9991,True,False,
case_095,2,3,c11,True,695775,0,2.9964,True,False,
case_095,2,3,c12,True,695775,0,2.9964,True,False,
case_095,2,3,c13,True,695775,0,2.9964,True,False,
case_095,2,3,c14,True,1408347,54428544,1.4804,True,False,
case_095,2,3,c15,True,1455711,55645056,1.4322,True,False,
case_095,2,3,c16,True,1408347,54428544,1.4804,True,False,
case_095,2,3,c17,True,1408347,54428544,1.4804,True,False,
case_095,2,3,c2,True,695775,0,2.9964,True,False,
case_095,2,3,c3,True,695775,0,2.9964,True,False,
case_095,2,3,c4,True,695775,0,2.9964,True,False,
case_095,2,3,c5,True,695775,0,2.9964,True,False,
case_095,2,3,c6,True,695775,0,2.9964,True,False,
case_095,2,3,c7,True,695775,0,2.9964,True,False,
case_095,2,3,c8,True,673706,16330752,3.0946,True,True,
case_095,2,3,c9,True,695775,0,2.9964,True,False,
case_095,2,3,cross_from_p3,True,673706,16330752,3.0946,True,False,
case_095,2,3,embed_n2,True,1042890,0,1.9991,True,False,
case_095,2,3,g_0.03,True,695775,0,2.9964,True,False,
case_095,2,3,g_0.06,True,695775,0,2.9964,True,False,
case_095,2,3,g_0.12,True,695775,0,2.9964,True,False,
case_095,2,3,g_0.25,True,695775,0,2.9964,True,False,
case_095,2,3,g_0.5,True,695775,0,2.9964,True,False,
case_095,2,3,g_1.0,True,695775,0,2.9964,True,False,
case_095,2,3,g_2.0,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c0,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c1,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c10,True,1042890,0,1.9991,True,False,
case_095,2,3,x3_c11,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c12,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c13,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c14,True,1408347,54428544,1.4804,True,False,
case_095,2,3,x3_c15,True,1455711,55645056,1.4322,True,False,
case_095,2,3,x3_c16,True,1408347,54428544,1.4804,True,False,
case_095,2,3,x3_c17,True,1408347,54428544,1.4804,True,False,
case_095,2,3,x3_c2,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c3,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c4,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c5,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c6,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c7,True,695775,0,2.9964,True,False,
case_095,2,3,x3_c8,True,673706,16330752,3.0946,True,False,
case_095,2,3,x3_c9,True,695775,0,2.9964,True,False,
case_095,2,4,a_full,True,524422,0,3.9755,True,True,
case_095,2,4,a_no_balance,True,524422,0,3.9755,True,False,
case_095,2,4,a_no_cache_aware,True,524422,0,3.9755,True,False,
case_095,2,4,a_no_comm,True,526876,147456,3.957,True,False,
case_095,2,4,a_no_level,True,524422,0,3.9755,True,False,
case_095,2,4,a_no_localsearch,True,524422,0,3.9755,True,False,
case_095,2,4,a_no_sync,True,524422,0,3.9755,True,False,
case_095,2,4,b_balance,True,524525,0,3.9747,True,False,
case_095,2,4,b_comm,True,524422,0,3.9755,True,False,
case_095,2,4,b_random,True,2165335,90474624,0.9628,True,False,
case_095,2,4,b_topo,True,524525,0,3.9747,True,False,
case_095,2,4,c0,True,524422,0,3.9755,True,False,
case_095,2,4,c1,True,524422,0,3.9755,True,False,
case_095,2,4,c10,True,695775,0,2.9964,True,False,
case_095,2,4,c11,True,524422,0,3.9755,True,False,
case_095,2,4,c12,True,524422,0,3.9755,True,False,
case_095,2,4,c13,True,524422,0,3.9755,True,False,
case_095,2,4,c14,True,946665,38390784,2.2023,True,False,
case_095,2,4,c15,True,987399,40012800,2.1115,True,False,
case_095,2,4,c16,True,946665,38390784,2.2023,True,False,
case_095,2,4,c17,True,946665,38390784,2.2023,True,False,
case_095,2,4,c2,True,524422,0,3.9755,True,False,
case_095,2,4,c3,True,524422,0,3.9755,True,False,
case_095,2,4,c4,True,524422,0,3.9755,True,False,
case_095,2,4,c5,True,524422,0,3.9755,True,False,
case_095,2,4,c6,True,524422,0,3.9755,True,False,
case_095,2,4,c7,True,524422,0,3.9755,True,False,
case_095,2,4,c8,True,529466,18284544,3.9377,True,False,
case_095,2,4,c9,True,524422,0,3.9755,True,False,
case_095,2,4,cross_from_p3,True,524422,0,3.9755,True,False,
case_095,2,4,embed_n3,True,673706,16330752,3.0946,True,False,
case_095,2,4,g_0.03,True,524422,0,3.9755,True,False,
case_095,2,4,g_0.06,True,524422,0,3.9755,True,False,
case_095,2,4,g_0.12,True,524422,0,3.9755,True,False,
case_095,2,4,g_0.25,True,524422,0,3.9755,True,False,
case_095,2,4,g_0.5,True,524422,0,3.9755,True,False,
case_095,2,4,g_1.0,True,524422,0,3.9755,True,False,
case_095,2,4,g_2.0,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c0,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c1,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c10,True,695775,0,2.9964,True,False,
case_095,2,4,x3_c11,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c12,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c13,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c14,True,946665,38390784,2.2023,True,False,
case_095,2,4,x3_c15,True,987399,40012800,2.1115,True,False,
case_095,2,4,x3_c16,True,946665,38390784,2.2023,True,False,
case_095,2,4,x3_c17,True,946665,38390784,2.2023,True,False,
case_095,2,4,x3_c2,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c3,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c4,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c5,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c6,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c7,True,524422,0,3.9755,True,False,
case_095,2,4,x3_c8,True,529466,18284544,3.9377,True,False,
case_095,2,4,x3_c9,True,524422,0,3.9755,True,False,
case_095,2,5,a_full,True,420852,0,4.9539,True,True,
case_095,2,5,a_no_balance,True,420852,0,4.9539,True,False,
case_095,2,5,a_no_cache_aware,True,420852,0,4.9539,True,False,
case_095,2,5,a_no_comm,True,421058,0,4.9515,True,False,
case_095,2,5,a_no_level,True,420852,0,4.9539,True,False,
case_095,2,5,a_no_localsearch,True,420852,0,4.9539,True,False,
case_095,2,5,a_no_sync,True,420852,0,4.9539,True,False,
case_095,2,5,b_balance,True,1059681,368640,1.9674,True,False,
case_095,2,5,b_comm,True,420852,0,4.9539,True,False,
case_095,2,5,b_random,True,2144597,94743936,0.9721,True,False,
case_095,2,5,b_topo,True,437848,589824,4.7616,True,False,
case_095,2,5,c0,True,420852,0,4.9539,True,False,
case_095,2,5,c1,True,420852,0,4.9539,True,False,
case_095,2,5,c10,True,524422,0,3.9755,True,False,
case_095,2,5,c11,True,420852,0,4.9539,True,False,
case_095,2,5,c12,True,420852,0,4.9539,True,False,
case_095,2,5,c13,True,420852,0,4.9539,True,False,
case_095,2,5,c14,True,655638,22353024,3.1799,True,False,
case_095,2,5,c15,True,725045,25138176,2.8755,True,False,
case_095,2,5,c16,True,655638,22353024,3.1799,True,False,
case_095,2,5,c17,True,655638,22353024,3.1799,True,False,
case_095,2,5,c2,True,420852,0,4.9539,True,False,
case_095,2,5,c3,True,420852,0,4.9539,True,False,
case_095,2,5,c4,True,420852,0,4.9539,True,False,
case_095,2,5,c5,True,420852,0,4.9539,True,False,
case_095,2,5,c6,True,420852,0,4.9539,True,False,
case_095,2,5,c7,True,420852,0,4.9539,True,False,
case_095,2,5,c8,True,523409,19574784,3.9832,True,False,
case_095,2,5,c9,True,420852,0,4.9539,True,False,
case_095,2,5,cross_from_p3,True,420852,0,4.9539,True,False,
case_095,2,5,embed_n4,True,524422,0,3.9755,True,False,
case_095,2,5,g_0.03,True,420852,0,4.9539,True,False,
case_095,2,5,g_0.06,True,420852,0,4.9539,True,False,
case_095,2,5,g_0.12,True,420852,0,4.9539,True,False,
case_095,2,5,g_0.25,True,420852,0,4.9539,True,False,
case_095,2,5,g_0.5,True,420852,0,4.9539,True,False,
case_095,2,5,g_1.0,True,420852,0,4.9539,True,False,
case_095,2,5,g_2.0,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c0,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c1,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c10,True,524422,0,3.9755,True,False,
case_095,2,5,x3_c11,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c12,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c13,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c14,True,655638,22353024,3.1799,True,False,
case_095,2,5,x3_c15,True,725045,25138176,2.8755,True,False,
case_095,2,5,x3_c16,True,655638,22353024,3.1799,True,False,
case_095,2,5,x3_c17,True,655638,22353024,3.1799,True,False,
case_095,2,5,x3_c2,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c3,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c4,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c5,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c6,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c7,True,420852,0,4.9539,True,False,
case_095,2,5,x3_c8,True,523409,19574784,3.9832,True,False,
case_095,2,5,x3_c9,True,420852,0,4.9539,True,False,
case_095,3,2,a_full,True,1042890,0,1.9991,True,True,
case_095,3,2,a_no_balance,True,1042890,0,1.9991,True,False,
case_095,3,2,a_no_cache_aware,True,1042890,0,1.9991,True,False,
case_095,3,2,a_no_comm,True,1042890,0,1.9991,True,False,
case_095,3,2,a_no_level,True,1042890,0,1.9991,True,False,
case_095,3,2,a_no_localsearch,True,1042890,0,1.9991,True,False,
case_095,3,2,a_no_sync,True,1042890,0,1.9991,True,False,
case_095,3,2,b_balance,True,1047299,0,1.9907,True,False,
case_095,3,2,b_comm,True,1042890,0,1.9991,True,False,
case_095,3,2,b_random,True,2293862,76381824,0.9089,True,False,
case_095,3,2,b_topo,True,1047299,0,1.9907,True,False,
case_095,3,2,c0,True,1042890,0,1.9991,True,False,
case_095,3,2,c1,True,1042890,0,1.9991,True,False,
case_095,3,2,c10,True,2084853,0,1.0,True,False,
case_095,3,2,c11,True,1042890,0,1.9991,True,False,
case_095,3,2,c12,True,1042890,0,1.9991,True,False,
case_095,3,2,c13,True,1042890,0,1.9991,True,False,
case_095,3,2,c14,True,1928160,70466304,1.0813,True,False,
case_095,3,2,c15,True,1965948,71277312,1.0605,True,False,
case_095,3,2,c16,True,1928160,70466304,1.0813,True,False,
case_095,3,2,c17,True,1928160,70466304,1.0813,True,False,
case_095,3,2,c2,True,1042890,0,1.9991,True,False,
case_095,3,2,c3,True,1042890,0,1.9991,True,False,
case_095,3,2,c4,True,1042890,0,1.9991,True,False,
case_095,3,2,c5,True,1042890,0,1.9991,True,False,
case_095,3,2,c6,True,1042890,0,1.9991,True,False,
case_095,3,2,c7,True,1042890,0,1.9991,True,False,
case_095,3,2,c8,True,1042890,0,1.9991,True,False,
case_095,3,2,c9,True,1042890,0,1.9991,True,False,
case_095,3,2,cross_from_p2,True,1042890,0,1.9991,True,False,
case_095,3,2,g_0.03,True,1042890,0,1.9991,True,False,
case_095,3,2,g_0.06,True,1042890,0,1.9991,True,False,
case_095,3,2,g_0.12,True,1042890,0,1.9991,True,False,
case_095,3,2,g_0.25,True,1042890,0,1.9991,True,False,
case_095,3,2,g_0.5,True,1042890,0,1.9991,True,False,
case_095,3,2,g_1.0,True,1042890,0,1.9991,True,False,
case_095,3,2,g_2.0,True,1042890,0,1.9991,True,False,
case_095,3,3,a_full,True,695775,0,2.9964,True,False,
case_095,3,3,a_no_balance,True,695775,0,2.9964,True,False,
case_095,3,3,a_no_cache_aware,True,695775,0,2.9964,True,False,
case_095,3,3,a_no_comm,True,697128,258432,2.9906,True,False,
case_095,3,3,a_no_level,True,695775,0,2.9964,True,False,
case_095,3,3,a_no_localsearch,True,695775,0,2.9964,True,False,
case_095,3,3,a_no_sync,True,695775,0,2.9964,True,False,
case_095,3,3,b_balance,True,1213513,147456,1.718,True,False,
case_095,3,3,b_comm,True,695775,0,2.9964,True,False,
case_095,3,3,b_random,True,2172638,82063104,0.9596,True,False,
case_095,3,3,b_topo,True,704984,294912,2.9573,True,False,
case_095,3,3,c0,True,695775,0,2.9964,True,False,
case_095,3,3,c1,True,695775,0,2.9964,True,False,
case_095,3,3,c10,True,1042890,0,1.9991,True,False,
case_095,3,3,c11,True,695775,0,2.9964,True,False,
case_095,3,3,c12,True,695775,0,2.9964,True,False,
case_095,3,3,c13,True,695775,0,2.9964,True,False,
case_095,3,3,c14,True,1408347,54428544,1.4804,True,False,
case_095,3,3,c15,True,1455711,55645056,1.4322,True,False,
case_095,3,3,c16,True,1408347,54428544,1.4804,True,False,
case_095,3,3,c17,True,1408347,54428544,1.4804,True,False,
case_095,3,3,c2,True,695775,0,2.9964,True,False,
case_095,3,3,c3,True,695775,0,2.9964,True,False,
case_095,3,3,c4,True,695775,0,2.9964,True,False,
case_095,3,3,c5,True,695775,0,2.9964,True,False,
case_095,3,3,c6,True,695775,0,2.9964,True,False,
case_095,3,3,c7,True,695775,0,2.9964,True,False,
case_095,3,3,c8,True,673706,16330752,3.0946,True,True,
case_095,3,3,c9,True,695775,0,2.9964,True,False,
case_095,3,3,cross_from_p2,True,673706,16330752,3.0946,True,False,
case_095,3,3,embed_n2,True,1042890,0,1.9991,True,False,
case_095,3,3,g_0.03,True,695775,0,2.9964,True,False,
case_095,3,3,g_0.06,True,695775,0,2.9964,True,False,
case_095,3,3,g_0.12,True,695775,0,2.9964,True,False,
case_095,3,3,g_0.25,True,695775,0,2.9964,True,False,
case_095,3,3,g_0.5,True,695775,0,2.9964,True,False,
case_095,3,3,g_1.0,True,695775,0,2.9964,True,False,
case_095,3,3,g_2.0,True,695775,0,2.9964,True,False,
case_095,3,4,a_full,True,524422,0,3.9755,True,True,
case_095,3,4,a_no_balance,True,524422,0,3.9755,True,False,
case_095,3,4,a_no_cache_aware,True,524422,0,3.9755,True,False,
case_095,3,4,a_no_comm,True,526876,147456,3.957,True,False,
case_095,3,4,a_no_level,True,524422,0,3.9755,True,False,
case_095,3,4,a_no_localsearch,True,524422,0,3.9755,True,False,
case_095,3,4,a_no_sync,True,524422,0,3.9755,True,False,
case_095,3,4,b_balance,True,524525,0,3.9747,True,False,
case_095,3,4,b_comm,True,524422,0,3.9755,True,False,
case_095,3,4,b_random,True,2155028,90474624,0.9674,True,False,
case_095,3,4,b_topo,True,524525,0,3.9747,True,False,
case_095,3,4,c0,True,524422,0,3.9755,True,False,
case_095,3,4,c1,True,524422,0,3.9755,True,False,
case_095,3,4,c10,True,695775,0,2.9964,True,False,
case_095,3,4,c11,True,524422,0,3.9755,True,False,
case_095,3,4,c12,True,524422,0,3.9755,True,False,
case_095,3,4,c13,True,524422,0,3.9755,True,False,
case_095,3,4,c14,True,946665,38390784,2.2023,True,False,
case_095,3,4,c15,True,987399,40012800,2.1115,True,False,
case_095,3,4,c16,True,946665,38390784,2.2023,True,False,
case_095,3,4,c17,True,946665,38390784,2.2023,True,False,
case_095,3,4,c2,True,524422,0,3.9755,True,False,
case_095,3,4,c3,True,524422,0,3.9755,True,False,
case_095,3,4,c4,True,524422,0,3.9755,True,False,
case_095,3,4,c5,True,524422,0,3.9755,True,False,
case_095,3,4,c6,True,524422,0,3.9755,True,False,
case_095,3,4,c7,True,524422,0,3.9755,True,False,
case_095,3,4,c8,True,529466,18284544,3.9377,True,False,
case_095,3,4,c9,True,524422,0,3.9755,True,False,
case_095,3,4,cross_from_p2,True,524422,0,3.9755,True,False,
case_095,3,4,embed_n3,True,673706,16330752,3.0946,True,False,
case_095,3,4,g_0.03,True,524422,0,3.9755,True,False,
case_095,3,4,g_0.06,True,524422,0,3.9755,True,False,
case_095,3,4,g_0.12,True,524422,0,3.9755,True,False,
case_095,3,4,g_0.25,True,524422,0,3.9755,True,False,
case_095,3,4,g_0.5,True,524422,0,3.9755,True,False,
case_095,3,4,g_1.0,True,524422,0,3.9755,True,False,
case_095,3,4,g_2.0,True,524422,0,3.9755,True,False,
case_095,3,5,a_full,True,420852,0,4.9539,True,True,
case_095,3,5,a_no_balance,True,420852,0,4.9539,True,False,
case_095,3,5,a_no_cache_aware,True,420852,0,4.9539,True,False,
case_095,3,5,a_no_comm,True,421058,0,4.9515,True,False,
case_095,3,5,a_no_level,True,420852,0,4.9539,True,False,
case_095,3,5,a_no_localsearch,True,420852,0,4.9539,True,False,
case_095,3,5,a_no_sync,True,420852,0,4.9539,True,False,
case_095,3,5,b_balance,True,1059681,368640,1.9674,True,False,
case_095,3,5,b_comm,True,420852,0,4.9539,True,False,
case_095,3,5,b_random,True,2131751,94743936,0.978,True,False,
case_095,3,5,b_topo,True,437848,589824,4.7616,True,False,
case_095,3,5,c0,True,420852,0,4.9539,True,False,
case_095,3,5,c1,True,420852,0,4.9539,True,False,
case_095,3,5,c10,True,524422,0,3.9755,True,False,
case_095,3,5,c11,True,420852,0,4.9539,True,False,
case_095,3,5,c12,True,420852,0,4.9539,True,False,
case_095,3,5,c13,True,420852,0,4.9539,True,False,
case_095,3,5,c14,True,655638,22353024,3.1799,True,False,
case_095,3,5,c15,True,725045,25138176,2.8755,True,False,
case_095,3,5,c16,True,655638,22353024,3.1799,True,False,
case_095,3,5,c17,True,655638,22353024,3.1799,True,False,
case_095,3,5,c2,True,420852,0,4.9539,True,False,
case_095,3,5,c3,True,420852,0,4.9539,True,False,
case_095,3,5,c4,True,420852,0,4.9539,True,False,
case_095,3,5,c5,True,420852,0,4.9539,True,False,
case_095,3,5,c6,True,420852,0,4.9539,True,False,
case_095,3,5,c7,True,420852,0,4.9539,True,False,
case_095,3,5,c8,True,523409,19574784,3.9832,True,False,
case_095,3,5,c9,True,420852,0,4.9539,True,False,
case_095,3,5,cross_from_p2,True,420852,0,4.9539,True,False,
case_095,3,5,embed_n4,True,524422,0,3.9755,True,False,
case_095,3,5,g_0.03,True,420852,0,4.9539,True,False,
case_095,3,5,g_0.06,True,420852,0,4.9539,True,False,
case_095,3,5,g_0.12,True,420852,0,4.9539,True,False,
case_095,3,5,g_0.25,True,420852,0,4.9539,True,False,
case_095,3,5,g_0.5,True,420852,0,4.9539,True,False,
case_095,3,5,g_1.0,True,420852,0,4.9539,True,False,
case_095,3,5,g_2.0,True,420852,0,4.9539,True,False,
case_096,1,2,a_full,True,56484,239444,1.4906,True,False,
case_096,1,2,a_no_cache_aware,True,56484,239444,1.4906,True,False,
case_096,1,2,a_no_level,True,62206,833868,1.3535,True,False,
case_096,1,2,a_no_localsearch,True,56484,239444,1.4906,True,False,
case_096,1,2,a_no_sync,True,56484,239444,1.4906,True,False,
case_096,1,2,c0,True,56484,239444,1.4906,True,False,
case_096,1,2,c1,True,55592,721240,1.5145,True,False,
case_096,1,2,c10,True,84194,0,1.0,True,False,
case_096,1,2,c11,True,84194,0,1.0,True,False,
case_096,1,2,c2,True,61348,239444,1.3724,True,False,
case_096,1,2,c3,True,57177,112652,1.4725,True,False,
case_096,1,2,c4,True,62206,833868,1.3535,True,False,
case_096,1,2,c5,True,76556,833868,1.0998,True,False,
case_096,1,2,c6,True,44237,0,1.9032,True,True,
case_096,1,2,c7,True,57670,711064,1.4599,True,False,
case_096,1,2,c8,True,76551,1287820,1.0998,True,False,
case_096,1,2,c9,True,56484,239444,1.4906,True,False,
case_096,1,2,g_0.25,True,55592,721240,1.5145,True,False,
case_096,1,2,g_0.5,True,56484,239444,1.4906,True,False,
case_096,1,2,g_1.0,True,44237,0,1.9032,True,False,
case_096,1,2,g_2.0,True,44237,0,1.9032,True,False,
case_096,1,3,a_full,True,56548,870296,1.4889,True,False,
case_096,1,3,a_no_cache_aware,True,56548,870296,1.4889,True,False,
case_096,1,3,a_no_comm,True,43628,177552,1.9298,True,True,
case_096,1,3,a_no_level,True,112219,1368396,0.7503,True,False,
case_096,1,3,a_no_localsearch,True,56548,870296,1.4889,True,False,
case_096,1,3,a_no_sync,True,56548,870296,1.4889,True,False,
case_096,1,3,c0,True,56548,870296,1.4889,True,False,
case_096,1,3,c1,True,57060,960422,1.4755,True,False,
case_096,1,3,c10,True,56484,239444,1.4906,True,False,
case_096,1,3,c11,True,84194,0,1.0,True,False,
case_096,1,3,c2,True,54513,971156,1.5445,True,False,
case_096,1,3,c3,True,49141,207632,1.7133,True,False,
case_096,1,3,c4,True,112219,1368396,0.7503,True,False,
case_096,1,3,c5,True,119704,1368396,0.7034,True,False,
case_096,1,3,c6,True,45601,305108,1.8463,True,False,
case_096,1,3,c7,True,49942,1032706,1.6858,True,False,
case_096,1,3,c8,True,77354,1315806,1.0884,True,False,
case_096,1,3,c9,True,56548,870296,1.4889,True,False,
case_096,1,3,embed_n2,True,44237,0,1.9032,True,False,
case_096,1,3,g_0.25,True,56548,870296,1.4889,True,False,
case_096,1,3,g_0.5,True,45601,305108,1.8463,True,False,
case_096,1,4,a_full,True,51698,683604,1.6286,True,False,
case_096,1,4,a_no_cache_aware,True,51698,683604,1.6286,True,False,
case_096,1,4,a_no_level,True,92035,1368396,0.9148,True,False,
case_096,1,4,c0,True,51698,683604,1.6286,True,False,
case_096,1,4,c1,True,40892,822252,2.0589,True,True,
case_096,1,4,c10,True,56548,870296,1.4889,True,False,
case_096,1,4,c11,True,56484,239444,1.4906,True,False,
case_096,1,4,c2,True,48616,722264,1.7318,True,False,
case_096,1,4,c3,True,42900,247816,1.9626,True,False,
case_096,1,4,c4,True,92035,1368396,0.9148,True,False,
case_096,1,4,c5,True,73261,1368396,1.1492,True,False,
case_096,1,4,c6,True,42510,316052,1.9806,True,False,
case_096,1,4,c7,True,45529,926168,1.8492,True,False,
case_096,1,4,c8,True,60893,1175606,1.3827,True,False,
case_096,1,4,c9,True,51698,683604,1.6286,True,False,
case_096,1,4,embed_n3,True,43628,177552,1.9298,True,False,
case_096,1,4,g_0.5,True,51698,683604,1.6286,True,False,
case_096,1,4,g_1.0,True,42510,316052,1.9806,True,False,
