case,problem,eval_problem,num_cores,algorithm,variant,seed,runtime_s,eval_s,feasible,makespan,added_copy_bytes,partition_added_copy_bytes,spill_added_copy_bytes,scheduled_copy_bytes,cache_hit_rate,cache_hit_bytes,n_subgraphs,baseline_makespan,error,speedup
case_062,2,2,3,topo,,0,0.146,8.254,True,2679154,195072,195072,0,13596672,,,12,2854809,,1.0655636070192307
case_062,2,2,3,balance,,0,0.938,8.3,True,2748571,168960,168960,0,13570560,,,12,2854809,,1.0386520850289114
case_062,2,2,3,comm,,0,1.048,7.828,True,2649327,172032,172032,0,13573632,,,9,2854809,,1.0775600746906666
case_062,3,3,3,random,,0,0.866,16.475,True,2869885,62138880,43974144,18164736,75540480,0.0040163868583822,230400,17,2854809,,0.9947468278345648
case_062,3,3,3,topo,,0,0.122,8.683,True,2678949,195072,195072,0,13596672,0.0017055144968732233,23040,12,2854809,,1.0656451466601269
case_062,3,3,3,balance,,0,0.149,8.954,True,2748407,168960,168960,0,13570560,0.0013659647125782584,18432,12,2854809,,1.0387140623641258
case_062,3,3,3,comm,,0,1.056,7.7,True,2648999,172032,172032,0,13573632,0.00272975432211101,36864,9,2854809,,1.0776934985630422
case_062,3,3,5,random,,0,1.108,17.081,True,2536850,64579584,55245312,9334272,77981184,0.007722724980759534,446976,27,2854809,,1.125336145219465
case_062,3,3,5,topo,,0,0.12,8.0,True,2629839,385536,385536,0,13787136,0.00439585211902615,59904,20,2854809,,1.0855451607493842
case_062,3,3,5,balance,,0,0.153,7.537,True,2702848,287232,287232,0,13688832,0.0030563731039166854,41472,20,2854809,,1.0562225474758478
case_062,3,3,5,comm,,0,0.362,7.457,True,2599854,271872,271872,0,13673472,0.0030591434398368456,41472,15,2854809,,1.098065122118396
case_062,3,3,4,random,,0,0.803,17.85,True,2781816,64293888,49758720,14535168,77695488,0.004100191867952795,239616,21,2854809,,1.0262393343053602
case_062,3,3,4,topo,,0,0.134,8.416,True,2634044,302592,302592,0,13704192,0.0033940491005769883,46080,16,2854809,,1.0838121914440306
case_062,3,3,4,balance,,0,0.132,8.506,True,2658752,208896,208896,0,13610496,0.0017043517782070218,23040,16,2854809,,1.0737402360205088
case_062,3,3,4,comm,,0,0.402,8.021,True,2679052,198144,198144,0,13599744,0.0017053206002728514,23040,12,2854809,,1.0656041764026978
case_062,2,2,2,random,,0,1.755,15.021,True,3332064,54484992,20494848,33990144,67886592,,,11,2854809,,0.8567689576190614
case_062,2,2,2,topo,,0,0.117,9.685,True,2487822,168960,168960,0,13570560,,,8,2854809,,1.147513367113885
case_062,2,2,2,balance,,0,0.136,9.816,True,2490008,93696,93696,0,13495296,,,8,2854809,,1.1465059550009478
case_062,2,2,2,comm,,0,1.046,9.7,True,2514192,105984,105984,0,13507584,,,6,2854809,,1.1354777200786574
case_064,1,1,2,random,,0,0.015,0.19,True,23134,119220,119220,0,156634,,,11,19116,,0.8263162444886315
case_064,1,1,2,topo,,0,0.005,0.21,True,26997,95846,95846,0,133260,,,8,19116,,0.7080786754083787
case_064,1,1,2,balance,,0,0.006,0.198,True,23397,95846,95846,0,133260,,,8,19116,,0.8170278240800103
case_064,1,1,2,comm,,0,0.018,0.214,True,30917,124826,124826,0,162240,,,69,19116,,0.6183006113141637
case_064,1,1,3,random,,0,0.014,0.213,True,29749,151734,151734,0,189148,,,15,19116,,0.642576221049447
case_064,1,1,3,topo,,0,0.005,0.19,True,31815,130392,130392,0,167806,,,12,19116,,0.6008486562942008
case_064,1,1,3,balance,,0,0.005,0.216,True,28215,130392,130392,0,167806,,,12,19116,,0.6775119617224881
case_064,1,1,3,comm,,0,0.015,0.196,True,27527,124826,124826,0,162240,,,69,19116,,0.6944454535546918
case_064,1,1,4,random,,0,0.013,0.303,True,36035,210388,210388,0,247802,,,22,19116,,0.5304842514222284
case_064,1,1,4,topo,,0,0.005,0.2,True,35094,131106,131106,0,168520,,,16,19116,,0.5447084971790049
case_064,1,1,4,balance,,0,0.005,0.177,True,35094,131106,131106,0,168520,,,16,19116,,0.5447084971790049
case_064,1,1,4,comm,,0,0.013,0.208,True,25579,124826,124826,0,162240,,,69,19116,,0.7473317956135893
case_064,2,2,2,random,,0,0.011,0.133,True,20295,44292,44292,0,81706,,,11,19116,,0.9419068736141907
case_064,2,2,2,topo,,0,0.005,0.142,True,21424,64518,64518,0,101932,,,8,19116,,0.8922703510082151
case_064,2,2,2,balance,,0,0.004,0.13,True,17253,54950,54950,0,92364,,,8,19116,,1.107981220657277
case_064,2,2,2,comm,,0,0.012,0.138,True,20394,63078,63078,0,100492,,,69,19116,,0.9373345101500441
case_064,2,2,3,random,,0,0.013,0.172,True,22214,110406,110406,0,147820,,,15,19116,,0.8605383992077068
case_064,2,2,3,topo,,0,0.005,0.159,True,24313,116972,116972,0,154386,,,12,19116,,0.7862460412125201
case_064,2,2,3,balance,,0,0.005,0.149,True,22354,86508,86508,0,123922,,,12,19116,,0.8551489666278965
case_064,2,2,3,comm,,0,0.015,0.146,True,16072,99020,99020,0,136434,,,69,19116,,1.1893977103036337
case_064,1,1,5,random,,0,0.009,0.258,True,37839,234120,234120,0,271534,,,28,19116,,0.5051930547847459
case_064,1,1,5,topo,,0,0.005,0.195,True,39343,144652,144652,0,182066,,,20,19116,,0.48588058866888645
case_064,1,1,5,balance,,0,0.006,0.205,True,38443,144652,144652,0,182066,,,20,19116,,0.49725567723642794
case_064,1,1,5,comm,,0,0.016,0.457,True,94082,299090,299090,0,336504,,,273,19116,,0.2031844561127527
case_062,3,3,2,random,,0,0.8,15.665,True,3331923,54484992,20494848,33990144,67886592,0.0016541877067734634,87552,11,2854809,,0.8568052142861645
case_062,3,3,2,topo,,0,0.109,9.868,True,2487617,168960,168960,0,13570560,0.0017068730086481567,23040,8,2854809,,1.147607931606835
case_062,3,3,2,balance,,0,0.631,9.873,True,2489885,93696,93696,0,13495296,0.0010275145564562164,13824,8,2854809,,1.1465625922482363
case_062,3,3,2,comm,,0,0.34,9.745,True,2514110,105984,105984,0,13507584,0.0006846970215679561,9216,6,2854809,,1.1355147547243358
case_064,2,2,4,random,,0,0.01,0.187,True,25582,159244,159244,0,196658,,,22,19116,,0.7472441560472207
case_064,2,2,4,topo,,0,0.004,0.168,True,24827,119472,119472,0,156886,,,16,19116,,0.7699681798042454
case_064,2,2,4,balance,,0,0.004,0.201,True,26676,123474,123474,0,160888,,,16,19116,,0.7165991902834008
case_064,2,2,4,comm,,0,0.016,0.179,True,16556,126834,126834,0,164248,,,69,19116,,1.1546267214302972
case_064,2,2,5,random,,0,0.011,0.204,True,26734,153038,153038,0,190452,,,28,19116,,0.7150445126056707
case_064,2,2,5,topo,,0,0.006,0.198,True,26888,139126,139126,0,176540,,,20,19116,,0.7109491222850343
case_064,2,2,5,balance,,0,0.007,0.214,True,25495,129366,129366,0,166780,,,20,19116,,0.749794077270053
case_064,2,2,5,comm,,0,0.022,0.286,True,49055,307700,307700,0,345114,,,273,19116,,0.38968504739578025
case_064,3,3,3,random,,0,0.016,0.213,True,22213,110406,110406,0,147820,0.06912768973070481,6438,15,19116,,0.8605771395128978
case_064,3,3,3,topo,,0,0.006,0.188,True,24313,116972,116972,0,154386,0.2685205215441798,27308,12,19116,,0.7862460412125201
case_064,3,3,3,balance,,0,0.005,0.142,True,22340,86508,86508,0,123922,0.1998326359832636,16716,12,19116,,0.8556848701880035
case_064,3,3,3,comm,,0,0.012,0.14,True,16029,99020,99020,0,136434,0.32340333871836296,30028,69,19116,,1.192588433464346
case_064,3,3,4,random,,0,0.016,0.229,True,25582,159244,159244,0,196658,0.10835282831512867,12876,22,19116,,0.7472441560472207
case_064,3,3,4,topo,,0,0.005,0.18,True,24815,119472,119472,0,156886,0.29288003885381253,30152,16,19116,,0.7703405198468668
case_064,3,3,4,balance,,0,0.004,0.155,True,26663,123474,123474,0,160888,0.28629612790785786,30226,16,19116,,0.7169485804298091
case_064,3,3,4,comm,,0,0.012,0.164,True,16357,126834,126834,0,164248,0.3333273957962237,37426,69,19116,,1.1686739622180107
case_064,3,3,2,random,,0,0.011,0.153,True,20295,44292,44292,0,81706,0.0560621866271831,3332,11,19116,,0.9419068736141907
case_064,3,3,2,topo,,0,0.005,0.632,True,21424,64518,64518,0,101932,0.1243161094224924,8998,8,19116,,0.8922703510082151
case_064,3,3,2,balance,,0,0.004,0.143,True,17247,54950,54950,0,92364,0.16439750974573805,11302,8,19116,,1.1083666724647765
case_064,3,3,2,comm,,0,0.013,0.161,True,20394,63078,63078,0,100492,0.16810321313621734,12326,69,19116,,0.9373345101500441
case_064,3,3,5,random,,0,0.01,0.211,True,26714,153038,153038,0,190452,0.13678747660370938,16078,28,19116,,0.7155798457737516
case_064,3,3,5,topo,,0,0.004,0.206,True,26874,139126,139126,0,176540,0.29337550518362326,33392,20,19116,,0.7113194909578031
case_064,3,3,5,balance,,0,0.006,0.182,True,25495,129366,129366,0,166780,0.2865359956035904,31284,20,19116,,0.749794077270053
case_064,3,3,5,comm,,0,0.021,0.307,True,48966,307700,307700,0,345114,0.36174160740614436,72132,273,19116,,0.3903933341502267
case_065,1,1,2,random,,0,0.013,0.254,True,56860,1154686,1154686,0,1470888,,,11,53068,,0.9333098839254309
case_065,1,1,2,topo,,0,0.004,0.167,True,61616,239016,239016,0,555218,,,8,53068,,0.8612698000519345
case_065,1,1,2,balance,,0,0.005,0.161,True,59816,239016,239016,0,555218,,,8,53068,,0.8871873746154875
case_065,1,1,2,comm,,0,0.01,0.143,True,32497,110592,110592,0,426794,,,35,53068,,1.633012278056436
case_065,1,1,3,random,,0,0.011,0.277,True,61464,1415354,1415354,0,1731556,,,17,53068,,0.8633997136535208
case_065,1,1,3,topo,,0,0.004,0.156,True,66241,292176,292176,0,608378,,,12,53068,,0.8011352485620689
case_065,1,1,3,balance,,0,0.004,0.159,True,62641,292176,292176,0,608378,,,12,53068,,0.8471767692086652
case_065,1,1,3,comm,,0,0.007,0.139,True,22878,110592,110592,0,426794,,,35,53068,,2.3196083573738964
case_065,1,1,4,random,,0,0.015,0.328,True,71268,1543414,1543414,0,1859616,,,22,53068,,0.7446259190660605
case_065,1,1,4,topo,,0,0.004,0.169,True,70465,348230,348230,0,664432,,,16,53068,,0.7531114737813098
case_065,1,1,4,balance,,0,0.004,0.154,True,69565,348230,348230,0,664432,,,16,53068,,0.7628548839215122
case_065,1,1,4,comm,,0,0.007,0.141,True,18146,110592,110592,0,426794,,,35,53068,,2.924501267496969
case_065,2,2,3,random,,0,0.012,0.227,True,49869,845924,845924,0,1162126,,,17,53068,,1.0641480679379975
case_065,2,2,3,topo,,0,0.004,0.149,True,27871,209226,209226,0,525428,,,12,53068,,1.9040579814143734
case_065,2,2,3,balance,,0,0.004,0.126,True,36547,180550,180550,0,496752,,,12,53068,,1.4520480477193751
case_065,2,2,3,comm,,0,0.008,0.114,True,18955,27648,27648,0,343850,,,35,53068,,2.7996834608282777
case_065,1,1,5,random,,0,0.013,0.33,True,76587,1615650,1615650,0,1931852,,,27,53068,,0.6929113295990181
case_065,1,1,5,topo,,0,0.004,0.182,True,67555,430244,430244,0,746446,,,20,53068,,0.7855525127673747
case_065,1,1,5,balance,,0,0.004,0.161,True,66655,430244,430244,0,746446,,,20,53068,,0.7961593278823794
case_065,1,1,5,comm,,0,0.008,0.156,True,14791,110592,110592,0,426794,,,35,53068,,3.5878574809005475
case_065,2,2,4,random,,0,0.009,0.244,True,54825,1234090,1234090,0,1550292,,,22,53068,,0.9679525763793889
case_065,2,2,4,topo,,0,0.004,0.133,True,27987,269380,269380,0,585582,,,16,53068,,1.8961660771072284
case_065,2,2,4,balance,,0,0.004,0.126,True,30172,265284,265284,0,581486,,,16,53068,,1.7588492642184808
case_065,2,2,4,comm,,0,0.007,0.113,True,14986,41472,41472,0,357674,,,35,53068,,3.541171760309622
case_065,2,2,2,random,,0,0.009,0.537,True,50126,662036,662036,0,978238,,,11,53068,,1.058692095918286
case_065,2,2,2,topo,,0,0.003,0.129,True,32244,154522,154522,0,470724,,,8,53068,,1.6458255799528594
case_065,2,2,2,balance,,0,0.004,0.12,True,39732,144266,144266,0,460468,,,8,53068,,1.3356488472767543
case_065,2,2,2,comm,,0,0.007,0.121,True,28004,13824,13824,0,330026,,,35,53068,,1.8950149978574489
case_063,2,2,3,random,,0,0.118,4.379,True,996930,19335168,13860864,5474304,24356352,,,15,1070397,,1.073693238241401
case_063,2,2,3,topo,,0,0.053,2.021,True,955825,208896,208896,0,5230080,,,12,1070397,,1.119867130489368
case_063,2,2,3,balance,,0,0.061,2.107,True,962974,161280,161280,0,5182464,,,12,1070397,,1.1115533752728526
case_063,2,2,3,comm,,0,0.129,2.054,True,933839,119808,119808,0,5140992,,,9,1070397,,1.1462329159523215
case_065,3,3,2,random,,0,0.01,0.194,True,49828,662036,662036,0,978238,0.12145056856426355,81556,11,53068,,1.0650236814642369
case_065,3,3,2,topo,,0,0.004,0.122,True,32244,154522,154522,0,470724,0.16181054667860545,67586,8,53068,,1.6458255799528594
case_065,3,3,2,balance,,0,0.004,0.118,True,39732,144266,144266,0,460468,0.15004664384130348,61442,8,53068,,1.3356488472767543
case_065,3,3,2,comm,,0,0.007,0.108,True,28004,13824,13824,0,330026,0.0,0,35,53068,,1.8950149978574489
case_065,2,2,5,random,,0,0.01,0.263,True,48381,1401616,1401616,0,1717818,,,27,53068,,1.096876873152684
case_065,2,2,5,topo,,0,0.003,0.126,True,31946,362674,362674,0,678876,,,20,53068,,1.6611782382770925
case_065,2,2,5,balance,,0,0.004,0.13,True,33732,338094,338094,0,654296,,,20,53068,,1.5732242381121784
case_065,2,2,5,comm,,0,0.007,0.118,True,11660,55296,55296,0,371498,,,35,53068,,4.551286449399657
case_065,3,3,3,random,,0,0.011,0.205,True,49583,845924,845924,0,1162126,0.15343357276854339,119576,17,53068,,1.0702861867978943
case_065,3,3,3,topo,,0,0.004,0.121,True,27643,209226,209226,0,525428,0.18822486288033718,84490,12,53068,,1.919762688564917
case_065,3,3,3,balance,,0,0.004,0.124,True,36313,180550,180550,0,496752,0.17579032010335824,77828,12,53068,,1.4614050064715116
case_065,3,3,3,comm,,0,0.008,0.126,True,18955,27648,27648,0,343850,0.0,0,35,53068,,2.7996834608282777
case_065,3,3,4,random,,0,0.01,0.236,True,54218,1234090,1234090,0,1550292,0.1725607903805648,171552,22,53068,,0.9787893319561769
case_065,3,3,4,topo,,0,0.004,0.129,True,27949,269380,269380,0,585582,0.1872673408928389,91658,16,53068,,1.8987441411141723
case_065,3,3,4,balance,,0,0.004,0.127,True,29999,265284,265284,0,581486,0.19750842220589984,96266,16,53068,,1.7689922997433247
case_065,3,3,4,comm,,0,0.007,0.116,True,14986,41472,41472,0,357674,0.0,0,35,53068,,3.541171760309622
case_065,3,3,5,random,,0,0.011,0.252,True,47509,1401616,1401616,0,1717818,0.2029712658048945,224034,27,53068,,1.1170094087436064
case_065,3,3,5,topo,,0,0.004,0.617,True,31652,362674,362674,0,678876,0.26017150090029056,145938,20,53068,,1.6766081132313915
case_065,3,3,5,balance,,0,0.004,0.147,True,33304,338094,338094,0,654296,0.2646782802510411,144400,20,53068,,1.5934422291616623
case_065,3,3,5,comm,,0,0.009,0.121,True,11660,55296,55296,0,371498,0.0,0,35,53068,,4.551286449399657
case_063,2,2,4,random,,0,0.171,4.713,True,880190,20898816,19639296,1259520,25920000,,,21,1070397,,1.216097660732342
case_063,2,2,4,topo,,0,0.049,2.081,True,942874,276480,276480,0,5297664,,,16,1070397,,1.1352492485740406
case_063,2,2,4,balance,,0,0.049,2.06,True,942951,273408,273408,0,5294592,,,16,1070397,,1.1351565457802155
case_063,2,2,4,comm,,0,0.124,1.936,True,955928,208896,208896,0,5230080,,,12,1070397,,1.1197464662610572
case_063,2,2,5,random,,0,0.177,5.242,True,841528,22448640,21801984,646656,27469824,,,26,1070397,,1.271968371818882
case_063,2,2,5,topo,,0,0.053,1.428,True,902518,264192,264192,0,5285376,,,20,1070397,,1.1860118025346862
case_063,2,2,5,balance,,0,0.038,2.108,True,933227,230400,230400,0,5251584,,,20,1070397,,1.1469846028886863
case_063,2,2,5,comm,,0,0.124,2.178,True,994636,245760,245760,0,5266944,,,15,1070397,,1.0761695735927514
case_063,3,3,3,random,,0,0.13,4.671,True,996350,19335168,13860864,5474304,24356352,0.029581941162089478,557568,15,1070397,,1.0743182616550409
case_063,3,3,3,topo,,0,0.045,2.148,True,955497,208896,208896,0,5230080,0.007168458781362007,36864,12,1070397,,1.120251554949937
case_063,3,3,3,balance,,0,0.053,2.046,True,962687,161280,161280,0,5182464,0.006304413089162414,32256,12,1070397,,1.1118847558967764
case_063,3,3,3,comm,,0,0.111,2.334,True,933839,119808,119808,0,5140992,0.0,0,9,1070397,,1.1462329159523215
case_063,3,3,2,random,,0,0.597,4.464,True,1012685,18220032,11057664,7162368,23241216,0.026962862472443616,488448,11,1070397,,1.0569890933508446
