case,problem,eval_problem,num_cores,algorithm,variant,runtime_s,eval_s,feasible,makespan,added_copy_bytes,cache_hit_rate,baseline_makespan,n_subgraphs,error,speedup
case_075,1,1,4,ablation2,lvl_compress,0.892,2.752,True,483594,5363224,,1441809,124,,2.981445179220586
case_077,1,1,2,ablation2,full_c2,0.231,1.34,True,281793,946844,,495320,20,,1.7577441597200782
case_077,1,1,2,ablation2,no_comm,0.088,2.617,True,324128,333782,,495320,4,,1.5281617138908086
case_077,1,1,2,ablation2,no_sync,0.177,1.34,True,281793,946844,,495320,20,,1.7577441597200782
case_077,1,1,2,ablation2,no_localsearch,0.097,1.461,True,293238,913602,,495320,20,,1.6891398795517634
case_077,1,1,2,ablation2,no_level,0.244,3.225,True,332432,2622740,,495320,262,,1.489988930066901
case_077,1,1,2,ablation2,no_level_no_comm,0.224,1.872,True,500999,445302,,495320,6,,0.9886646480332296
case_077,1,1,2,ablation2,max_ops500,0.234,1.436,True,282126,965778,,495320,22,,1.7556694526559056
case_077,1,1,2,ablation2,lvl_alap,0.229,1.693,True,272363,3874152,,495320,20,,1.8186023799121025
case_077,1,1,2,ablation2,lvl_compress,0.234,1.693,True,272363,3874152,,495320,20,,1.8186023799121025
case_075,1,1,3,ablation2,full_c2,0.663,2.255,True,945979,4764248,,1441809,82,,1.524144827739305
case_075,1,1,3,ablation2,no_comm,0.204,3.01,True,1457558,1552682,,1441809,13,,0.9891949411275572
case_075,1,1,3,ablation2,no_sync,0.485,2.297,True,997863,4932966,,1441809,87,,1.4448967443426604
case_075,1,1,3,ablation2,no_localsearch,0.39,2.437,True,1018495,4879706,,1441809,84,,1.41562697902297
case_075,1,1,3,ablation2,no_level,0.595,4.364,True,812837,6135050,,1441809,430,,1.773798436832969
case_075,1,1,3,ablation2,no_level_no_comm,0.188,2.447,True,1459545,1533870,,1441809,9,,0.9878482677820828
case_075,1,1,3,ablation2,max_ops500,0.598,2.255,True,945979,4764248,,1441809,82,,1.524144827739305
case_075,1,1,3,ablation2,lvl_alap,0.612,2.426,True,830258,5057440,,1441809,87,,1.7365794728867412
case_075,1,1,3,ablation2,lvl_compress,0.62,2.426,True,830258,5057440,,1441809,87,,1.7365794728867412
case_077,1,1,4,ablation2,full_c2,0.489,2.629,True,162014,1359978,,495320,37,,3.057266655968003
case_077,1,1,4,ablation2,no_comm,0.264,2.01,True,235660,795048,,495320,10,,2.1018416362556227
case_077,1,1,4,ablation2,no_sync,0.355,2.629,True,162014,1359978,,495320,37,,3.057266655968003
case_077,1,1,4,ablation2,no_localsearch,0.095,1.755,True,177733,1444200,,495320,38,,2.786876944630429
case_077,1,1,4,ablation2,no_level,0.49,2.129,True,217017,2622740,,495320,262,,2.282401839487229
case_077,1,1,4,ablation2,no_level_no_comm,0.263,1.498,True,510236,993214,,495320,12,,0.9707664688497087
case_077,1,1,4,ablation2,max_ops500,0.503,2.629,True,162014,1359978,,495320,37,,3.057266655968003
case_077,1,1,4,ablation2,lvl_alap,0.51,1.694,True,172510,5108196,,495320,40,,2.8712538403570806
case_077,1,1,4,ablation2,lvl_compress,0.542,1.694,True,172510,5108196,,495320,40,,2.8712538403570806
case_077,1,1,3,ablation2,full_c2,0.379,1.5,True,201674,1156934,,495320,29,,2.456042920753295
case_077,1,1,3,ablation2,no_comm,0.186,2.16,True,266285,732272,,495320,7,,1.860112285708921
case_077,1,1,3,ablation2,no_sync,0.478,1.5,True,201674,1156934,,495320,29,,2.456042920753295
case_077,1,1,3,ablation2,no_localsearch,0.095,1.434,True,206521,1242812,,495320,30,,2.398400162695319
case_077,1,1,3,ablation2,no_level,0.377,2.009,True,252544,2622740,,495320,262,,1.9613215914850481
case_077,1,1,3,ablation2,no_level_no_comm,0.345,1.441,True,505008,920176,,495320,9,,0.9808161454868042
case_077,1,1,3,ablation2,max_ops500,0.358,1.646,True,201178,1168074,,495320,31,,2.462098241358399
case_077,1,1,3,ablation2,lvl_alap,0.388,1.942,True,206519,4441132,,495320,30,,2.398423389615483
case_077,1,1,3,ablation2,lvl_compress,0.379,1.942,True,206519,4441132,,495320,30,,2.398423389615483
case_080,1,1,2,ablation2,full_c2,0.035,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,2,ablation2,no_comm,0.024,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,2,ablation2,no_sync,0.033,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,2,ablation2,no_localsearch,0.021,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,2,ablation2,no_level,0.033,0.343,True,146828,1904640,,292138,6,,1.9896613724902608
case_080,1,1,2,ablation2,no_level_no_comm,0.023,0.343,True,146828,1904640,,292138,6,,1.9896613724902608
case_080,1,1,2,ablation2,max_ops500,0.043,0.566,True,147042,1298432,,292138,4,,1.9867656859944778
case_080,1,1,2,ablation2,lvl_alap,0.037,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,2,ablation2,lvl_compress,0.037,0.385,True,146880,667648,,292138,2,,1.98895697167756
case_080,1,1,3,ablation2,full_c2,0.057,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_080,1,1,3,ablation2,no_comm,0.038,0.418,True,101086,1921024,,292138,3,,2.8899946580139684
case_080,1,1,3,ablation2,no_sync,0.056,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_080,1,1,3,ablation2,no_localsearch,0.025,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_080,1,1,3,ablation2,no_level,0.053,0.324,True,120710,4952064,,292138,18,,2.420164029492171
case_080,1,1,3,ablation2,no_level_no_comm,0.04,0.38,True,110975,3428352,,292138,9,,2.6324667717954493
case_080,1,1,3,ablation2,max_ops500,0.056,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_080,1,1,3,ablation2,lvl_alap,0.253,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_080,1,1,3,ablation2,lvl_compress,0.053,0.406,True,100325,3047424,,292138,3,,2.9119162721156244
case_075,1,1,5,ablation2,full_c2,1.212,3.748,True,467451,5661612,,1441809,137,,3.084406707868846
case_075,1,1,5,ablation2,no_comm,0.317,2.521,True,1431276,2675870,,1441809,33,,1.0073591676238545
case_075,1,1,5,ablation2,no_sync,0.987,3.748,True,467451,5661612,,1441809,137,,3.084406707868846
case_075,1,1,5,ablation2,no_localsearch,0.155,2.873,True,474042,5634088,,1441809,136,,3.041521637323275
case_075,1,1,5,ablation2,no_level,1.17,4.178,True,542726,6135050,,1441809,430,,2.6566057273836154
case_075,1,1,5,ablation2,no_level_no_comm,0.336,2.114,True,1465251,2361746,,1441809,15,,0.9840013758734851
case_075,1,1,5,ablation2,max_ops500,1.132,3.748,True,467451,5661612,,1441809,137,,3.084406707868846
case_075,1,1,5,ablation2,lvl_alap,1.181,2.961,True,462313,5667772,,1441809,152,,3.1186858254040013
case_075,1,1,5,ablation2,lvl_compress,1.219,2.961,True,462313,5667772,,1441809,152,,3.1186858254040013
case_080,1,1,4,ablation2,full_c2,0.103,0.53,True,99137,2801664,,292138,4,,2.946810978746583
case_080,1,1,4,ablation2,no_comm,0.05,0.597,True,93163,2658304,,292138,8,,3.1357727853332333
case_080,1,1,4,ablation2,no_sync,0.118,0.53,True,99137,2801664,,292138,4,,2.946810978746583
case_080,1,1,4,ablation2,no_localsearch,0.025,0.399,True,111314,4190208,,292138,4,,2.6244497547478303
case_080,1,1,4,ablation2,no_level,0.104,0.385,True,123120,4952064,,292138,18,,2.3727907732293696
case_080,1,1,4,ablation2,no_level_no_comm,0.05,0.318,True,303496,3837952,,292138,12,,0.9625761130294963
case_080,1,1,4,ablation2,max_ops500,0.105,0.53,True,99137,2801664,,292138,4,,2.946810978746583
case_080,1,1,4,ablation2,lvl_alap,0.106,0.53,True,99137,2801664,,292138,4,,2.946810978746583
case_080,1,1,4,ablation2,lvl_compress,0.101,0.53,True,99137,2801664,,292138,4,,2.946810978746583
case_080,1,1,5,ablation2,full_c2,0.177,0.488,True,86640,2031616,,292138,5,,3.371860572483841
case_080,1,1,5,ablation2,no_comm,0.166,0.393,True,92155,2154496,,292138,8,,3.1700721610330422
case_080,1,1,5,ablation2,no_sync,0.18,0.488,True,86640,2031616,,292138,5,,3.371860572483841
case_080,1,1,5,ablation2,no_localsearch,0.024,0.371,True,113455,4571136,,292138,5,,2.574923978669957
case_080,1,1,5,ablation2,no_level,0.175,0.343,True,119170,4952064,,292138,18,,2.45143912058404
case_080,1,1,5,ablation2,no_level_no_comm,0.17,0.344,True,300192,4829184,,292138,15,,0.9731705042106386
case_080,1,1,5,ablation2,max_ops500,0.183,0.488,True,86640,2031616,,292138,5,,3.371860572483841
case_080,1,1,5,ablation2,lvl_alap,0.181,0.488,True,86640,2031616,,292138,5,,3.371860572483841
case_080,1,1,5,ablation2,lvl_compress,0.194,0.488,True,86640,2031616,,292138,5,,3.371860572483841
case_077,1,1,5,ablation2,full_c2,0.652,2.418,True,135117,1522830,,495320,37,,3.665859958406418
case_077,1,1,5,ablation2,no_comm,0.345,2.746,True,189658,1085556,,495320,11,,2.6116483354248174
case_077,1,1,5,ablation2,no_sync,0.462,1.768,True,148878,1531056,,495320,42,,3.3270194387350718
case_077,1,1,5,ablation2,no_localsearch,0.099,1.617,True,146257,1653806,,495320,48,,3.386641323150345
case_077,1,1,5,ablation2,no_level,0.654,1.946,True,182305,2622740,,495320,262,,2.7169852719343957
case_077,1,1,5,ablation2,no_level_no_comm,0.339,1.524,True,515801,1328266,,495320,15,,0.9602928261092941
case_077,1,1,5,ablation2,max_ops500,0.66,2.418,True,135117,1522830,,495320,37,,3.665859958406418
case_077,1,1,5,ablation2,lvl_alap,0.713,1.805,True,145393,4635900,,495320,40,,3.406766488070265
case_077,1,1,5,ablation2,lvl_compress,0.822,1.805,True,145393,4635900,,495320,40,,3.406766488070265
case_081,1,1,2,ablation2,full_c2,0.077,2.562,True,76860,0,,151795,2,,1.9749544626593807
case_081,1,1,2,ablation2,no_comm,0.065,3.433,True,77653,59440,,151795,4,,1.9547860353109345
case_081,1,1,2,ablation2,no_sync,0.097,2.562,True,76860,0,,151795,2,,1.9749544626593807
case_081,1,1,2,ablation2,no_localsearch,0.065,2.562,True,76860,0,,151795,2,,1.9749544626593807
case_081,1,1,2,ablation2,no_level,0.096,1.92,True,86905,0,,151795,85,,1.7466774063632702
case_081,1,1,2,ablation2,no_level_no_comm,0.079,1.7,True,157114,53288,,151795,6,,0.9661456012831448
case_081,1,1,2,ablation2,max_ops500,0.117,1.499,True,77446,57400,,151795,8,,1.9600108462670764
case_081,1,1,2,ablation2,lvl_alap,0.087,2.562,True,76860,0,,151795,2,,1.9749544626593807
case_081,1,1,2,ablation2,lvl_compress,0.084,2.562,True,76860,0,,151795,2,,1.9749544626593807
case_081,1,1,4,ablation2,full_c2,0.13,2.356,True,39588,0,,151795,4,,3.834369000707285
case_081,1,1,4,ablation2,no_comm,0.309,2.198,True,41469,141444,,151795,8,,3.6604451518001397
case_081,1,1,4,ablation2,no_sync,0.178,2.356,True,39588,0,,151795,4,,3.834369000707285
case_081,1,1,4,ablation2,no_localsearch,0.049,2.356,True,39588,0,,151795,4,,3.834369000707285
case_081,1,1,4,ablation2,no_level,0.176,0.773,True,50323,0,,151795,85,,3.0164139657810543
case_081,1,1,4,ablation2,no_level_no_comm,0.164,1.417,True,163398,106592,,151795,12,,0.928989338914797
case_081,1,1,4,ablation2,max_ops500,0.182,1.219,True,39975,32792,,151795,8,,3.7972482801751095
case_081,1,1,4,ablation2,lvl_alap,0.192,2.356,True,39588,0,,151795,4,,3.834369000707285
case_081,1,1,4,ablation2,lvl_compress,0.448,2.356,True,39588,0,,151795,4,,3.834369000707285
case_081,1,1,3,ablation2,full_c2,0.101,2.632,True,51943,0,,151795,3,,2.9223379473653814
case_081,1,1,3,ablation2,no_comm,0.091,2.568,True,52778,81996,,151795,6,,2.8761036795634545
case_081,1,1,3,ablation2,no_sync,0.109,2.632,True,51943,0,,151795,3,,2.9223379473653814
case_081,1,1,3,ablation2,no_localsearch,0.068,2.632,True,51943,0,,151795,3,,2.9223379473653814
case_081,1,1,3,ablation2,no_level,0.137,0.804,True,61579,0,,151795,85,,2.4650449016710243
case_081,1,1,3,ablation2,no_level_no_comm,0.136,1.463,True,160293,75844,,151795,9,,0.9469845844796716
case_081,1,1,3,ablation2,max_ops500,0.153,1.275,True,52427,55356,,151795,9,,2.8953592614492534
case_081,1,1,3,ablation2,lvl_alap,0.143,2.632,True,51943,0,,151795,3,,2.9223379473653814
case_081,1,1,3,ablation2,lvl_compress,0.459,2.632,True,51943,0,,151795,3,,2.9223379473653814
case_081,1,1,5,ablation2,full_c2,0.167,1.203,True,30943,0,,151795,5,,4.905632937982743
case_081,1,1,5,ablation2,no_comm,0.152,2.324,True,34039,157860,,151795,10,,4.459443579423603
case_081,1,1,5,ablation2,no_sync,0.223,1.203,True,30943,0,,151795,5,,4.905632937982743
case_081,1,1,5,ablation2,no_localsearch,0.381,1.203,True,30943,0,,151795,5,,4.905632937982743
case_081,1,1,5,ablation2,no_level,0.186,0.796,True,42111,0,,151795,85,,3.6046401177839518
case_081,1,1,5,ablation2,no_level_no_comm,0.157,1.037,True,166649,127098,,151795,15,,0.9108665518544966
case_081,1,1,5,ablation2,max_ops500,0.219,1.458,True,31580,40990,,151795,10,,4.806681443951868
case_081,1,1,5,ablation2,lvl_alap,0.223,1.203,True,30943,0,,151795,5,,4.905632937982743
case_081,1,1,5,ablation2,lvl_compress,0.203,1.203,True,30943,0,,151795,5,,4.905632937982743
case_082,1,1,2,ablation2,full_c2,0.492,1.218,True,734997,1425244,,721041,8,,0.9810121673966016
case_082,1,1,2,ablation2,no_comm,0.093,1.49,True,734653,1359254,,721041,7,,0.9814715246517743
case_082,1,1,2,ablation2,no_sync,0.221,1.218,True,734997,1425244,,721041,8,,0.9810121673966016
case_082,1,1,2,ablation2,no_localsearch,0.102,1.795,True,735169,1425758,,721041,9,,0.9807826499757198
case_082,1,1,2,ablation2,no_level,0.167,1.25,True,736118,1063962,,721041,15,,0.9795182294143059
case_082,1,1,2,ablation2,no_level_no_comm,0.073,1.555,True,731758,1060890,,721041,6,,0.9853544477819169
case_082,1,1,2,ablation2,max_ops500,0.147,1.094,True,735006,1950132,,721041,14,,0.9810001551007747
case_082,1,1,2,ablation2,lvl_alap,0.528,1.153,True,555835,1728108,,721041,14,,1.2972212976872632
case_082,1,1,2,ablation2,lvl_compress,0.163,1.153,True,555835,1728108,,721041,14,,1.2972212976872632
case_082,1,1,5,ablation2,full_c2,0.606,1.754,True,229394,2616512,,721041,50,,3.1432426305831886
case_082,1,1,5,ablation2,no_comm,0.249,1.355,True,308807,3061460,,721041,41,,2.334924402620407
case_082,1,1,5,ablation2,no_sync,0.457,1.754,True,229394,2616512,,721041,50,,3.1432426305831886
case_082,1,1,5,ablation2,no_localsearch,0.388,1.244,True,227315,2671100,,721041,50,,3.1719904097837803
case_082,1,1,5,ablation2,no_level,0.716,1.409,True,275081,3092258,,721041,177,,2.621195211592222
case_082,1,1,5,ablation2,no_level_no_comm,0.195,1.01,True,751852,2110792,,721041,15,,0.9590198602916531
case_082,1,1,5,ablation2,max_ops500,0.565,1.754,True,229394,2616512,,721041,50,,3.1432426305831886
case_082,1,1,5,ablation2,lvl_alap,0.59,1.303,True,229246,2616644,,721041,50,,3.1452718913307103
case_082,1,1,5,ablation2,lvl_compress,0.605,1.303,True,229246,2616644,,721041,50,,3.1452718913307103
case_082,1,1,3,ablation2,full_c2,0.313,2.51,True,268232,1738500,,721041,30,,2.688124459423186
case_082,1,1,3,ablation2,no_comm,0.48,1.371,True,456779,2346080,,721041,21,,1.5785336015885143
case_082,1,1,3,ablation2,no_sync,0.267,2.51,True,268232,1738500,,721041,30,,2.688124459423186
case_082,1,1,3,ablation2,no_localsearch,0.097,1.754,True,268297,1738500,,721041,30,,2.6874732106583377
case_082,1,1,3,ablation2,no_level,0.333,1.836,True,306416,3092258,,721041,177,,2.35314409169234
case_082,1,1,3,ablation2,no_level_no_comm,0.129,1.312,True,737479,1464106,,721041,9,,0.977710551758084
case_082,1,1,3,ablation2,max_ops500,0.377,2.51,True,268232,1738500,,721041,30,,2.688124459423186
case_082,1,1,3,ablation2,lvl_alap,0.382,2.51,True,268232,1738500,,721041,30,,2.688124459423186
case_082,1,1,3,ablation2,lvl_compress,0.336,2.51,True,268232,1738500,,721041,30,,2.688124459423186
case_083,1,1,2,ablation2,full_c2,0.136,3.974,True,644672,14241216,,1057993,2,,1.6411337858631987
case_083,1,1,2,ablation2,no_comm,0.105,3.411,True,643301,15141632,,1057993,4,,1.6446313623016287
case_083,1,1,2,ablation2,no_sync,0.092,3.974,True,644672,14241216,,1057993,2,,1.6411337858631987
case_083,1,1,2,ablation2,no_localsearch,0.058,3.974,True,644672,14241216,,1057993,2,,1.6411337858631987
case_083,1,1,2,ablation2,no_level,0.097,0.892,True,624895,27912000,,1057993,31,,1.693073236303699
case_083,1,1,2,ablation2,no_level_no_comm,0.072,1.601,True,1077238,15590048,,1057993,6,,0.9821348671324257
case_083,1,1,2,ablation2,max_ops500,0.092,1.382,True,654783,16615104,,1057993,8,,1.6157917966715691
case_083,1,1,2,ablation2,lvl_alap,0.11,3.974,True,644672,14241216,,1057993,2,,1.6411337858631987
case_083,1,1,2,ablation2,lvl_compress,0.108,3.974,True,644672,14241216,,1057993,2,,1.6411337858631987
case_082,1,1,4,ablation2,full_c2,0.472,1.451,True,261872,2413348,,721041,36,,2.7534100629315086
case_082,1,1,4,ablation2,no_comm,0.159,1.403,True,356070,2716734,,721041,30,,2.0249978936725923
case_082,1,1,4,ablation2,no_sync,0.497,1.764,True,262737,2621516,,721041,40,,2.7443451055618358
case_082,1,1,4,ablation2,no_localsearch,0.091,1.437,True,249866,2698382,,721041,40,,2.885710740957153
case_082,1,1,4,ablation2,no_level,0.413,3.266,True,284934,3092258,,721041,177,,2.530554444187075
case_082,1,1,4,ablation2,no_level_no_comm,0.173,1.142,True,743347,1788090,,721041,12,,0.9699924799588886
case_082,1,1,4,ablation2,max_ops500,0.48,1.445,True,262632,2470822,,721041,37,,2.7454422918760852
case_082,1,1,4,ablation2,lvl_alap,0.439,1.212,True,259204,2444580,,721041,36,,2.7817510532244873
case_082,1,1,4,ablation2,lvl_compress,0.732,1.212,True,259204,2444580,,721041,36,,2.7817510532244873
case_083,1,1,3,ablation2,full_c2,0.133,2.67,True,512623,14842752,,1057993,3,,2.0638812538649263
case_083,1,1,3,ablation2,no_comm,0.116,2.176,True,513612,16188256,,1057993,6,,2.059907089398223
case_083,1,1,3,ablation2,no_sync,0.14,2.67,True,512623,14842752,,1057993,3,,2.0638812538649263
case_083,1,1,3,ablation2,no_localsearch,0.052,2.67,True,512623,14842752,,1057993,3,,2.0638812538649263
case_083,1,1,3,ablation2,no_level,0.124,0.909,True,579215,27912000,,1057993,31,,1.8265980680748946
case_083,1,1,3,ablation2,no_level_no_comm,0.118,1.337,True,1060069,16867008,,1057993,9,,0.9980416369123142
case_083,1,1,3,ablation2,max_ops500,0.158,1.04,True,541190,17138560,,1057993,9,,1.9549381917625972
case_083,1,1,3,ablation2,lvl_alap,0.128,2.67,True,512623,14842752,,1057993,3,,2.0638812538649263
case_083,1,1,3,ablation2,lvl_compress,0.166,2.67,True,512623,14842752,,1057993,3,,2.0638812538649263
case_083,1,1,4,ablation2,full_c2,0.18,1.541,True,450029,14977600,,1057993,4,,2.350944050272316
case_083,1,1,4,ablation2,no_comm,0.153,1.527,True,460785,16711200,,1057993,8,,2.2960664952201135
case_083,1,1,4,ablation2,no_sync,0.439,1.541,True,450029,14977600,,1057993,4,,2.350944050272316
case_083,1,1,4,ablation2,no_localsearch,0.055,1.541,True,450029,14977600,,1057993,4,,2.350944050272316
case_083,1,1,4,ablation2,no_level,0.203,1.717,True,547412,27912000,,1057993,31,,1.9327179528399085
case_083,1,1,4,ablation2,no_level_no_comm,0.153,1.019,True,1036778,18427488,,1057993,12,,1.0204624326519274
case_083,1,1,4,ablation2,max_ops500,0.176,1.412,True,469715,16577440,,1057993,8,,2.2524147621430015
case_083,1,1,4,ablation2,lvl_alap,0.184,1.541,True,450029,14977600,,1057993,4,,2.350944050272316
case_083,1,1,4,ablation2,lvl_compress,0.181,1.541,True,450029,14977600,,1057993,4,,2.350944050272316
case_083,1,1,5,ablation2,full_c2,0.246,1.176,True,442480,15058048,,1057993,5,,2.3910527029470257
case_083,1,1,5,ablation2,no_comm,0.185,1.773,True,430114,17692768,,1057993,10,,2.459796705059589
case_083,1,1,5,ablation2,no_sync,0.247,1.176,True,442480,15058048,,1057993,5,,2.3910527029470257
case_083,1,1,5,ablation2,no_localsearch,0.069,1.176,True,442480,15058048,,1057993,5,,2.3910527029470257
case_083,1,1,5,ablation2,no_level,0.232,0.823,True,542671,27912000,,1057993,31,,1.949602982285768
case_083,1,1,5,ablation2,no_level_no_comm,0.2,1.305,True,1018664,19957024,,1057993,15,,1.0386084125874675
case_083,1,1,5,ablation2,max_ops500,0.228,1.001,True,458270,17596768,,1057993,10,,2.308667379492439
case_083,1,1,5,ablation2,lvl_alap,0.247,1.176,True,442480,15058048,,1057993,5,,2.3910527029470257
case_083,1,1,5,ablation2,lvl_compress,0.237,1.176,True,442480,15058048,,1057993,5,,2.3910527029470257
case_084,1,1,4,ablation2,full_c2,0.277,18.116,True,629028,0,,2507412,4,,3.986169137144928
case_084,1,1,4,ablation2,no_comm,0.671,18.282,True,629132,0,,2507412,4,,3.985510194998824
case_084,1,1,4,ablation2,no_sync,0.621,18.116,True,629028,0,,2507412,4,,3.986169137144928
case_084,1,1,4,ablation2,no_localsearch,0.19,18.116,True,629028,0,,2507412,4,,3.986169137144928
case_084,1,1,4,ablation2,no_level,0.31,15.325,True,823472,0,,2507412,1077,,3.0449268463287154
case_084,1,1,4,ablation2,no_level_no_comm,0.393,6.434,True,630580,0,,2507412,12,,3.9763582733356593
case_084,1,1,4,ablation2,max_ops500,0.349,4.954,True,630948,73728,,2507412,20,,3.974039065025961
case_084,1,1,4,ablation2,lvl_alap,0.343,18.116,True,629028,0,,2507412,4,,3.986169137144928
case_084,1,1,4,ablation2,lvl_compress,0.406,18.116,True,629028,0,,2507412,4,,3.986169137144928
case_084,1,1,5,ablation2,full_c2,0.401,13.589,True,503472,0,,2507412,5,,4.98024120507198
case_084,1,1,5,ablation2,no_comm,0.483,15.335,True,503576,0,,2507412,5,,4.979212670977171
case_084,1,1,5,ablation2,no_sync,0.245,13.589,True,503472,0,,2507412,5,,4.98024120507198
case_084,1,1,5,ablation2,no_localsearch,0.162,13.589,True,503472,0,,2507412,5,,4.98024120507198
case_084,1,1,5,ablation2,no_level,0.749,14.506,True,692360,0,,2507412,1077,,3.621543705586689
case_084,1,1,5,ablation2,no_level_no_comm,0.493,5.602,True,505336,0,,2507412,15,,4.961870913609954
case_084,1,1,5,ablation2,max_ops500,0.387,4.649,True,505186,92160,,2507412,20,,4.963344194019628
case_084,1,1,5,ablation2,lvl_alap,0.772,13.589,True,503472,0,,2507412,5,,4.98024120507198
case_084,1,1,5,ablation2,lvl_compress,0.418,13.589,True,503472,0,,2507412,5,,4.98024120507198
case_084,1,1,3,ablation2,full_c2,0.265,23.933,True,836220,0,,2507412,3,,2.998507569778288
case_084,1,1,3,ablation2,no_comm,0.55,25.663,True,836837,55680,,2507412,6,,2.9962967698607974
case_084,1,1,3,ablation2,no_sync,0.188,23.933,True,836220,0,,2507412,3,,2.998507569778288
case_084,1,1,3,ablation2,no_localsearch,0.156,23.933,True,836220,0,,2507412,3,,2.998507569778288
case_084,1,1,3,ablation2,no_level,0.672,15.266,True,1039564,0,,2507412,1077,,2.411984254937647
case_084,1,1,3,ablation2,no_level_no_comm,0.294,8.618,True,1675792,55680,,2507412,9,,1.4962549051433591
case_084,1,1,3,ablation2,max_ops500,0.279,4.772,True,837521,82944,,2507412,18,,2.993849706455122
case_084,1,1,3,ablation2,lvl_alap,0.3,23.933,True,836220,0,,2507412,3,,2.998507569778288
case_084,1,1,3,ablation2,lvl_compress,0.611,23.933,True,836220,0,,2507412,3,,2.998507569778288
case_041,1,1,5,ablation2,full_c2,0.969,172.31,True,1231193,40857600,,6003957,5,,4.8765360101949895
case_041,1,1,5,ablation2,no_comm,1.174,254.341,True,1223087,34341888,,6003957,10,,4.908855216350104
case_041,1,1,5,ablation2,no_sync,1.129,172.31,True,1231193,40857600,,6003957,5,,4.8765360101949895
case_041,1,1,5,ablation2,no_localsearch,0.279,172.31,True,1231193,40857600,,6003957,5,,4.8765360101949895
case_041,1,1,5,ablation2,no_level,1.305,30.495,True,1258538,64760832,,6003957,494,,4.770580626091545
case_041,1,1,5,ablation2,no_level_no_comm,1.189,13.667,True,5977608,35335168,,6003957,15,,1.0044079504711583
case_041,1,1,5,ablation2,max_ops500,1.173,22.083,True,1199340,45193216,,6003957,35,,5.0060508279553755
case_041,1,1,5,ablation2,lvl_alap,1.504,172.31,True,1231193,40857600,,6003957,5,,4.8765360101949895
case_041,1,1,5,ablation2,lvl_compress,1.094,172.31,True,1231193,40857600,,6003957,5,,4.8765360101949895
case_086,1,1,2,ablation2,full_c2,0.289,1.542,True,126436,912418,,118403,10,,0.9364658799708944
case_086,1,1,2,ablation2,no_comm,0.119,2.229,True,126273,895286,,118403,7,,0.9376747206449518
case_086,1,1,2,ablation2,no_sync,0.227,2.096,True,126201,907044,,118403,10,,0.9382096813812886
case_086,1,1,2,ablation2,no_localsearch,0.136,2.12,True,107472,1207184,,118403,16,,1.1017102128926604
case_086,1,1,2,ablation2,no_level,0.288,3.083,True,103789,1945986,,118403,177,,1.1408049022536106
case_086,1,1,2,ablation2,no_level_no_comm,0.324,1.942,True,126842,680858,,118403,6,,0.9334684095173523
case_086,1,1,2,ablation2,max_ops500,0.272,1.667,True,116675,1242876,,118403,17,,1.014810370687808
case_086,1,1,2,ablation2,lvl_alap,0.282,1.216,True,105660,1082918,,118403,16,,1.1206038235850841
case_086,1,1,2,ablation2,lvl_compress,0.29,1.216,True,105660,1082918,,118403,16,,1.1206038235850841
case_084,1,1,2,ablation2,full_c2,0.527,39.433,True,1255052,0,,2507412,2,,1.9978550689533183
case_084,1,1,2,ablation2,no_comm,0.22,51.738,True,1255312,36864,,2507412,4,,1.997441273563863
case_084,1,1,2,ablation2,no_sync,0.181,39.433,True,1255052,0,,2507412,2,,1.9978550689533183
case_084,1,1,2,ablation2,no_localsearch,0.156,39.433,True,1255052,0,,2507412,2,,1.9978550689533183
case_084,1,1,2,ablation2,no_level,0.202,17.277,True,1476604,0,,2507412,1077,,1.6980937340004496
case_084,1,1,2,ablation2,no_level_no_comm,0.533,10.613,True,2091428,36864,,2507412,6,,1.1988995078960405
case_084,1,1,2,ablation2,max_ops500,0.199,4.77,True,1256196,73728,,2507412,18,,1.9960356504876628
case_084,1,1,2,ablation2,lvl_alap,0.241,39.433,True,1255052,0,,2507412,2,,1.9978550689533183
case_084,1,1,2,ablation2,lvl_compress,0.665,39.433,True,1255052,0,,2507412,2,,1.9978550689533183
case_086,1,1,3,ablation2,full_c2,0.443,1.548,True,63384,1148996,,118403,30,,1.8680266313265177
case_086,1,1,3,ablation2,no_comm,0.346,2.058,True,80027,1595268,,118403,22,,1.479538155872393
case_086,1,1,3,ablation2,no_sync,0.323,1.548,True,63384,1148996,,118403,30,,1.8680266313265177
case_086,1,1,3,ablation2,no_localsearch,0.122,2.037,True,63329,1148996,,118403,30,,1.8696489759825672
case_086,1,1,3,ablation2,no_level,0.4,1.96,True,87848,1945986,,118403,177,,1.347816683362171
case_086,1,1,3,ablation2,no_level_no_comm,0.144,1.729,True,129495,945226,,118403,9,,0.9143441831730955
